"taskid","replications","replications_used","parnames","method","default_priors","n","time","mean","median","sd","ll","ul","rhat","ess_bulk","ess_tail","mcse_mean","mcse_median","mcse_ll","mcse_ul","summary_output_type"
9,10,9,"cov(beta[2,1],beta[2,1])","BMLVAR",FALSE,200,200,0.0243872788888889,0.0241988888888889,0.00286045716945751,0.01932775,0.0305422222222222,1.00006012032406,22116.8112726858,31244.0750206813,1.91210310956063e-05,2.16666666666666e-05,3.00000000000002e-05,5.8888888888889e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[3,1],beta[3,1])","BMLVAR",FALSE,200,200,0.0248100032222222,0.0246233333333333,0.00290897893918538,0.0196611111111111,0.0310511111111111,1.00007263953806,22602.9942329243,31306.7709575284,1.92545113766201e-05,2.16666666666662e-05,3.2222222222222e-05,5.3888888888889e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[4,1],beta[4,1])","BMLVAR",FALSE,200,200,0.02433216625,0.0241422222222222,0.00285549461504656,0.0192788888888889,0.0304489444444444,1.00005437107502,22502.9988428381,31398.2664081763,1.89305353636784e-05,2.22222222222219e-05,2.99999999999996e-05,5.33333333333335e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[1,2],beta[1,2])","BMLVAR",FALSE,200,200,0.0229808884166667,0.0228011111111111,0.00273584094364443,0.01813775,0.0288511388888889,1.00003841422492,21781.2600581661,31073.5301049451,1.84556353000799e-05,2.16666666666666e-05,2.99999999999997e-05,5.27777777777776e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[2,2],beta[2,2])","BMLVAR",FALSE,200,200,0.0241976057777778,0.0240144444444444,0.00283159650471008,0.0191788611111111,0.0302723055555556,1.00007629430572,22521.7240047795,31329.8374971837,1.87814790087677e-05,2.16666666666667e-05,3.05555555555559e-05,5.38888888888886e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[3,2],beta[3,2])","BMLVAR",FALSE,200,200,0.0258082978888889,0.0256033333333333,0.00301790235264975,0.0204732777777778,0.0322844444444444,1.00004964295227,22665.4505799909,31571.6718938731,1.99662607145039e-05,2.27777777777778e-05,3.6111111111111e-05,5.44444444444442e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[4,2],beta[4,2])","BMLVAR",FALSE,200,200,0.0243653008611111,0.0241711111111111,0.0028773543051118,0.0192888888888889,0.0305556388888889,1.00008167017521,21767.0409019481,31289.3888410802,1.94067002277391e-05,2.16666666666666e-05,3.38888888888887e-05,5.50000000000003e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[1,3],beta[1,3])","BMLVAR",FALSE,200,200,0.0252569574444444,0.0250633333333333,0.00297409622515108,0.0199811111111111,0.0316245,1.00005910913939,21778.119009522,31091.614597598,1.99885234365927e-05,2.33333333333332e-05,3.2222222222222e-05,5.66666666666665e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[2,3],beta[2,3])","BMLVAR",FALSE,200,200,0.0243485284444444,0.0241577777777778,0.00288269636950166,0.0192455,0.0305366666666667,1.00001714232088,21655.1109838673,30938.0049811287,1.94866985879287e-05,2.11111111111112e-05,3.27777777777776e-05,5.44444444444445e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[3,3],beta[3,3])","BMLVAR",FALSE,200,200,0.0239560433333333,0.0237666666666667,0.00281861387061308,0.0189688333333333,0.0300023055555556,1.00004047370343,22048.7479990962,31087.4024646305,1.88655155460957e-05,2.22222222222221e-05,3.11111111111113e-05,5.16666666666667e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[4,3],beta[4,3])","BMLVAR",FALSE,200,200,0.0227623750277778,0.0225866666666667,0.00272239427787575,0.0179377777777778,0.0285977777777778,1.00003700296481,20745.651482552,30114.5897887839,1.88070700979224e-05,2.22222222222227e-05,3.27777777777773e-05,5.50000000000005e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[1,4],beta[1,4])","BMLVAR",FALSE,200,200,0.0257972654444444,0.0255966666666667,0.00297443262043455,0.0205322222222222,0.0321756388888889,1.00003379422979,23161.0849143145,31924.8352524997,1.94218777905347e-05,2.22222222222223e-05,3.33333333333333e-05,5.61111111111111e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[2,4],beta[2,4])","BMLVAR",FALSE,200,200,0.0225388113055556,0.02237,0.00263660094623778,0.0178644166666667,0.028179,1.00004098932608,22517.5391877468,31377.8461739505,1.74880400068331e-05,1.94444444444442e-05,3.05555555555555e-05,4.94444444444442e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[3,4],beta[3,4])","BMLVAR",FALSE,200,200,0.0245715789444444,0.0243877777777778,0.00284338034126621,0.0195344444444444,0.0306811111111111,1.0000657412703,23220.2304592433,31976.5074451728,1.85730332035993e-05,2.22222222222225e-05,3.22222222222221e-05,5.16666666666667e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(beta[4,4],beta[4,4])","BMLVAR",FALSE,200,200,0.0240653023333333,0.0238833333333333,0.00277095724486337,0.0191566388888889,0.0300033611111111,1.000051803827,23657.6928892048,32633.7378349188,1.79436250579006e-05,2.00000000000001e-05,2.94444444444442e-05,5.27777777777779e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(mu[1,1],mu[1,1])","BMLVAR",FALSE,200,200,0.0248178388888889,0.0245355555555556,0.00401250763915661,0.0177488611111111,0.0334545,1.00020632615824,8701.92701671059,15205.6576165027,4.27113982308515e-05,4.6111111111111e-05,6.5e-05,9.72222222222225e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(mu[2,1],mu[2,1])","BMLVAR",FALSE,200,200,0.0249458338888889,0.0246911111111111,0.00382101440327022,0.01823,0.0331556111111111,1.00014823838217,9812.07591526028,17320.2136580917,3.83004798261632e-05,4.16666666666663e-05,5.61111111111111e-05,8.05555555555552e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(mu[3,1],mu[3,1])","BMLVAR",FALSE,200,200,0.02844024425,0.0281733333333333,0.00409101348166355,0.0212188888888889,0.0372078333333333,1.00017297482814,12026.7555080379,20017.9715309022,3.70364165044428e-05,4.00000000000003e-05,5.33333333333331e-05,8.6666666666667e-05,"summary-fit-mplus-k4-priors-diagnostics"
9,10,9,"cov(mu[4,1],mu[4,1])","BMLVAR",FALSE,200,200,0.0227133827777778,0.0224311111111111,0.00416117470208785,0.0153699722222222,0.0316600555555556,1.00022480439172,6477.01318518091,10910.0074267722,5.1159376079496e-05,5.5555555555556e-05,7.55555555555553e-05,0.000105,"summary-fit-mplus-k4-priors-diagnostics"
