"taskid","replications","replications_used","parnames","parameter","method","n","time","heterogeneity","ci","est","se","z","p","ll","ul","sig","zero_hit","theta_hit","sq_error","bias","rel_bias","se_bias","rel_se_bias","rmse","coverage","rejection_rate","power","type1_error","success_rate","n_bias","n_rmse","n_coverage","n_rejection","mcse_bias","mcse_rmse","mcse_coverage","mcse_rejection_rate","mcse_power","mcse_type1_error","summary_output_type"
5,10,10,"alpha[4,1]",-0.0350962441749883,"Naive",100,100,1,"Normal",-0.0381355647390389,0.0149528843842198,-2.53953446901218,0.0231505287291879,-0.0674426795971011,-0.00882844988097673,0.9,0.1,0.9,0.000145657965158418,-0.00303932056405055,0.0865995959253256,0.00264116929170381,0.21452488721976,0.0120688841720524,0.9,0.9,0.9,,1,10,10,10,10,0.00389330615954211,0.00486636061195162,0.0948683298050514,0.0948683298050514,0.0948683298050514,,"summary-fit-meta-var-mx-naive"
5,10,10,"alpha[5,1]",-0.0480135064890023,"Naive",100,100,1,"Normal",-0.049095600850154,0.0100649547986119,-4.88882674497309,3.92173014621798e-05,-0.0688225497614569,-0.0293686519388512,1,0,1,8.81282409583358e-05,-0.00108209436115169,0.0225372908641769,0.000235446347473557,0.0239530133825045,0.00938766429727522,1,1,1,,1,10,10,10,10,0.0031083634985471,0.00154406524949682,0,0,0,,"summary-fit-meta-var-mx-naive"
5,10,10,"alpha[6,1]",0.259829220674123,"Naive",100,100,1,"Normal",0.242653337978638,0.0187086154138866,13.045201784593,4.17278050400135e-26,0.20598512556681,0.279321550390467,1,0,0.7,0.00087680100676109,-0.0171758826954849,-0.0661045076105078,-0.00671643916689247,-0.264166165132641,0.0296108258372017,0.7,1,1,,1,10,10,10,10,0.00804010821093592,0.00500818190265626,0.144913767461894,0,0,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[1,1]",1.2,"Naive",100,100,1,"Normal",1.13146613187063,0.160012964319794,7.07108718771314,1.53724520329501e-12,0.817846484744342,1.44508577899692,1,0,0.9,0.0193061807318452,-0.068533868129368,-0.0571115567744733,0.0326059627196223,0.25591970857258,0.138946683054491,0.9,1,1,,1,10,10,10,10,0.0402896314909261,0.0303525909066248,0.0948683298050514,0,0,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[2,1]",0.459565011723042,"Naive",100,100,1,"Normal",0.400253222991391,0.115538864505597,3.3987203870241,0.00499777050789247,0.173801209745768,0.626705236237014,1,0,0.8,0.0185843216892972,-0.0593117887316512,-0.129060714411818,-0.0138461483940997,-0.107015086861982,0.136324325376278,0.8,1,1,,1,10,10,10,10,0.0409151335853308,0.0270472991449424,0.126491106406735,0,0,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[2,2]",1.1,"Naive",100,100,1,"Normal",1.04445309238848,0.147707544644015,7.07108858018825,1.53722973250305e-12,0.754951624641373,1.3339545601356,1,0,0.8,0.0388791211848605,-0.055546907611516,-0.0504971887377418,-0.0517184712662533,-0.259336631834054,0.197177892231509,0.8,1,1,,1,10,10,10,10,0.0630640434969424,0.0345122777982426,0.126491106406735,0,0,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[3,3]",0.0169378472675958,"Naive",100,100,1,"Normal",0.0258692644530532,0.00365846595129049,7.0710688192758,1.53744863140471e-12,0.0186988029498578,0.0330397259562486,1,0,0.2,8.84921714491868e-05,0.00893141718545738,0.527305332510836,0.000545418407572576,0.175204008262971,0.0094070277691302,0.2,1,1,,1,10,10,10,10,0.000984432070254121,0.00112840693696292,0.126491106406735,0,0,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[4,3]",0.00469029261046991,"Naive",100,100,1,"Normal",0.00957891442439116,0.00258512589932022,3.69716375960679,0.000659285317586332,0.00451216076622182,0.0146456680825605,1,0,0.4,2.58092276394115e-05,0.00488862181392126,1.04228503846618,0.00112811053302258,0.774261246049299,0.00508027830334239,0.4,1,1,,1,10,10,10,10,0.000460748714336506,0.000456813849728434,0.154919333848297,0,0,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[5,3]",0.00145187464800933,"Naive",100,100,1,"Normal",0.0224009955479036,0.00316797912633732,7.0710678949463,1.53745887382489e-12,0.0161918705565078,0.0286101205392994,1,0,0,0.000442727132944891,0.0209491208998943,14.4290148799124,0.00109662249453427,0.529422349438535,0.0210410820288523,0,1,1,,1,10,10,10,10,0.000655020480299243,0.00067304785384227,0,0,0,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[6,3]",0.00833176603705117,"Naive",100,100,1,"Normal",-0.00351287328976592,0.00166011977838514,-2.11195590759314,0.0617584104018514,-0.00676664826542341,-0.000259098314108432,0.7,0.3,0,0.00014126222852654,-0.0118446393268171,-1.42162409195653,0.000623700866856188,0.601784529323271,0.0118853787708486,0,0.7,0.7,,1,10,10,10,10,0.000327744437050403,0.000324714178901517,0,0.144913767461894,0.144913767461894,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[4,4]",0.00812769630431302,"Naive",100,100,1,"Normal",-0.000981190650394468,0.00151108790969392,-0.628019220210605,0.56377888452573,-0.00394286853086846,0.00198048723007952,0.1,0.9,0,8.41909075003512e-05,-0.00910888695470749,-1.12072186430905,0.000347240866139666,0.29835610105537,0.00917556033713207,0,0.1,0.1,,1,10,10,10,10,0.000368040750568462,0.00038550372759347,0,0.0948683298050514,0.0948683298050514,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[5,4]",0.001009807208718,"Naive",100,100,1,"Normal",0.0102191285123372,0.00144520403784284,7.0710623319133,1.53752051912631e-12,0.00738658064785333,0.013051676376821,1,0,0,8.87284683938997e-05,0.00920932130361916,9.11988072981859,-0.000640959245583866,-0.307243086231982,0.00941957899239131,0,1,1,,1,10,10,10,10,0.000659702754664378,0.000726930223728657,0,0,0,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[6,4]",0.00576890011937157,"Naive",100,100,1,"Normal",0.00654102556353333,0.00308361730374299,2.11320313501756,0.122092418422485,0.000497246706092553,0.0125848044209741,0.7,0.3,1,7.92454498586082e-06,0.000772125444161754,0.133842747869565,0.000230087854809263,0.0806327248156627,0.00281505683528074,1,0.7,0.7,,1,10,10,10,10,0.000902365242899572,0.000519244768522564,0,0.144913767461894,0.144913767461894,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[5,5]",0.00078364089793981,"Naive",100,100,1,"Normal",0.00157869065875892,0.00281273735290291,0.548732122499805,0.473318259106048,-0.00393417325090131,0.00709155456841915,0,1,1,4.56633748620194e-06,0.000795049760819108,1.01455878950332,0.000721955105878974,0.345303824397122,0.00213689903509781,1,0,0,,1,10,10,10,10,0.000661163399204044,0.000335194012358948,0,0,0,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[6,5]",0.00178890713459425,"Naive",100,100,1,"Normal",0.00540302156159014,0.00195870271637963,2.73780508302218,0.0188859209510796,0.0015640347810653,0.00924200834211499,0.8,0.2,0.5,1.5205274798809e-05,0.00361411442699589,2.02029180671562,0.000415455163907847,0.269208373758587,0.00389939415791851,0.5,0.8,0.8,,1,10,10,10,10,0.000488017725929104,0.000453765076107181,0.158113883008419,0.126491106406735,0.126491106406735,,"summary-fit-meta-var-mx-naive"
5,10,10,"tau_sqr[6,6]",0.0256061389161291,"Naive",100,100,1,"Normal",0.0351882240722721,0.00497636628923163,7.07106796397329,1.53745810893922e-12,0.0254347253714989,0.0449417227730454,1,0,0.5,0.000118012149194979,0.00958208515614306,0.37421046521416,-0.000418671889543947,-0.0776031374886332,0.0108633396888332,0.5,1,1,,1,10,10,10,10,0.00170606087084975,0.00152951408479738,0.158113883008419,0,0,,"summary-fit-meta-var-mx-naive"
5,10,10,"alpha[1,1]",2.87,"BMLVAR-Default",100,100,1,"Posterior",2.8443915,0.110063196117007,,,2.62785635,3.06003605,,0,0.9,0.0140321217525,-0.0256085,-0.00892282229965156,-0.011849005807392,-0.0971929439412457,0.118457257069797,0.9,1,1,,1,10,10,10,10,0.0385520232647465,0.0224015185045772,0.0948683298050514,0,0,,"summary-fit-mplus"
5,10,10,"alpha[2,1]",2.04,"BMLVAR-Default",100,100,1,"Posterior",2.014341,0.105473527440073,,,1.80707265,2.2212264,,0,1,0.010100738485,-0.025659,-0.0125779411764706,0.00304548112896201,0.0297328831178892,0.100502430244248,1,1,1,,1,10,10,10,10,0.0323905922624319,0.0224798654305877,0,0,0,,"summary-fit-mplus"
5,10,10,"alpha[3,1]",0.279946302379022,"BMLVAR-Default",100,100,1,"Posterior",0.268491,0.0175463371343274,,,0.23382885,0.3027582,,0,0.8,0.000765349726594835,-0.0114553023790224,-0.0409196416658252,-0.00899766771296974,-0.33897174765947,0.0276649548453424,0.8,1,1,,1,10,10,10,10,0.00839395135400089,0.00694650789516163,0.126491106406735,0,0,,"summary-fit-mplus"
5,10,10,"alpha[4,1]",-0.0350962441749883,"BMLVAR-Default",100,100,1,"Posterior",-0.039265,0.0157746724417169,,,-0.0703272,-0.00834679999999999,,0.1,0.9,0.000152484360128569,-0.00416875582501166,0.118780682178595,0.00352242389524816,0.287492037228006,0.0123484557791073,0.9,0.9,0.9,,1,10,10,10,10,0.00387450118653285,0.00490440902238603,0.0948683298050514,0.0948683298050514,0.0948683298050514,,"summary-fit-mplus"
5,10,10,"alpha[5,1]",-0.0480135064890023,"BMLVAR-Default",100,100,1,"Posterior",-0.048757,0.0110541361009947,,,-0.07043805,-0.0271909,,0,1,9.23728236008957e-05,-0.000743493510997679,0.0154850908705862,0.000953528803521012,0.0944031161135735,0.0096110781705746,1,1,1,,1,10,10,10,10,0.00319409248109346,0.00181226929676762,0,0,0,,"summary-fit-mplus"
5,10,10,"alpha[6,1]",0.259829220674123,"BMLVAR-Default",100,100,1,"Posterior",0.2628495,0.0204093722730373,,,0.22262075,0.30276415,,0,0.9,0.00063393600945632,0.003020279325877,0.0116240941570811,-0.00593901840626015,-0.225403459306021,0.0251780858973894,0.9,1,1,,1,10,10,10,10,0.00833209272265311,0.00516040203408448,0.0948683298050514,0,0,,"summary-fit-mplus"
5,10,10,"tau_sqr[1,1]",1.2,"BMLVAR-Default",100,100,1,"Posterior",1.17246,0.180231957321322,,,0.886130975,1.59037935,,0,1,0.017451887795,-0.0275399999999997,-0.0229499999999998,0.0440399515394517,0.323366641724829,0.132105593352439,1,1,1,,1,10,10,10,10,0.043067693737753,0.0277119417182143,0,0,0,,"summary-fit-mplus"
5,10,10,"tau_sqr[2,1]",0.459565011723042,"BMLVAR-Default",100,100,1,"Posterior",0.4117745,0.12967466358632,,,0.187952125,0.6987239,,0,1,0.0191479787180002,-0.0477905117230423,-0.103990753220881,-0.00721152477324774,-0.0526826326283902,0.138376221649531,1,1,1,,1,10,10,10,10,0.0432872135435062,0.0294554045825187,0,0,0,,"summary-fit-mplus"
5,10,10,"tau_sqr[2,2]",1.1,"BMLVAR-Default",100,100,1,"Posterior",1.0711475,0.166363021036933,,,0.807582975,1.456676475,,0,0.9,0.0403427928325,-0.0288525000000001,-0.0262295454545455,-0.043161111957203,-0.205995898135567,0.200855153860935,0.9,1,1,,1,10,10,10,10,0.0662573485033505,0.0353192635410994,0.0948683298050514,0,0,,"summary-fit-mplus"
5,10,10,"tau_sqr[3,3]",0.0169378472675958,"BMLVAR-Default",100,100,1,"Posterior",0.019103,0.00456281325689065,,,0.011921975,0.029719075,,0,0.9,1.88368473546372e-05,0.00216515273240417,0.12782927477132,0.000597833083197754,0.150778328518335,0.00434014370207223,0.9,1,1,,1,10,10,10,10,0.00125383682262796,0.00119986616416183,0.0948683298050514,0,0,,"summary-fit-mplus"
5,10,10,"tau_sqr[4,3]",0.00469029261046991,"BMLVAR-Default",100,100,1,"Posterior",0.005913,0.00309309462935485,,,0.00067995,0.012840025,,0.2,1,3.0165543604115e-06,0.00122270738953009,0.260688935867393,0.00179286345332841,1.37888053015885,0.00173682306537295,1,0.8,0.8,,1,10,10,10,10,0.000411169200100288,0.000506711087100713,0,0.126491106406735,0.126491106406735,,"summary-fit-mplus"
5,10,10,"tau_sqr[5,3]",0.00145187464800933,"BMLVAR-Default",100,100,1,"Posterior",-0.000313,0.00199072124042859,,,-0.00454705,0.00332305,,1,1,3.70086352318607e-06,-0.00176487464800933,-1.21558334972592,0.00118375091190894,1.46690760499271,0.00192376285523608,1,0,0,,1,10,10,10,10,0.000255186424229643,0.000232086557045737,0,0,0,,"summary-fit-mplus"
5,10,10,"tau_sqr[6,3]",0.00833176603705117,"BMLVAR-Default",100,100,1,"Posterior",0.0095905,0.00391519648921064,,,0.0025319,0.01798505,,0.2,1,1.15810934394809e-05,0.00125873396294883,0.151076489348268,0.000582416160082687,0.174753839907319,0.0034031005626459,1,0.8,0.8,,1,10,10,10,10,0.00105391767810499,0.000671807729950302,0,0.126491106406735,0.126491106406735,,"summary-fit-mplus"
5,10,10,"tau_sqr[4,4]",0.00812769630431302,"BMLVAR-Default",100,100,1,"Posterior",0.011008,0.00370577917083907,,,0.005250975,0.019722075,,0,1,1.13008653793881e-05,0.00288030369568698,0.35438131394729,0.00187860284291302,1.02814534875533,0.00336167597775099,1,1,1,,1,10,10,10,10,0.000577803888298905,0.000613597708614763,0,0,0,,"summary-fit-mplus"
5,10,10,"tau_sqr[5,4]",0.001009807208718,"BMLVAR-Default",100,100,1,"Posterior",0.0009535,0.00170048113206192,,,-0.002473,0.004279025,,1,1,1.09794075175361e-06,-5.63072087179979e-05,-0.0557603552756202,0.000597570714625901,0.541812558099777,0.00104782668020699,1,0,0,,1,10,10,10,10,0.00034877089742249,0.000283794414858917,0,0,0,,"summary-fit-mplus"
5,10,10,"tau_sqr[6,4]",0.00576890011937157,"BMLVAR-Default",100,100,1,"Posterior",0.00629,0.00340660606373654,,,-0.000297075,0.01320805,,0.5,1,4.97260508559096e-06,0.000521099880628426,0.0903291563115485,0.00112113018331251,0.490545620242775,0.00222993387471265,1,0.5,0.5,,1,10,10,10,10,0.000722730931951857,0.000334256025369912,0,0.158113883008419,0.158113883008419,,"summary-fit-mplus"
5,10,10,"tau_sqr[5,5]",0.00078364089793981,"BMLVAR-Default",100,100,1,"Posterior",0.003005,0.00141905310174242,,,0.001244,0.006651025,,0,0,6.82534126030565e-06,0.00222135910206019,2.83466458667501,-3.04314809819164e-05,-0.0209946910402591,0.00261253540843098,0,1,1,,1,10,10,10,10,0.000458367271470767,0.000664791294807078,0,0,0,,"summary-fit-mplus"
5,10,10,"tau_sqr[6,5]",0.00178890713459425,"BMLVAR-Default",100,100,1,"Posterior",0.0027355,0.00235095397367365,,,-0.001446,0.007840025,,0.8,1,3.68094030283706e-06,0.000946592865405748,0.529145894216833,0.000591881538174382,0.336473658633842,0.00191857767704022,1,0.2,0.2,,1,10,10,10,10,0.000556267546539732,0.000348418127591397,0,0.126491106406735,0.126491106406735,,"summary-fit-mplus"
5,10,10,"tau_sqr[6,6]",0.0256061389161291,"BMLVAR-Default",100,100,1,"Posterior",0.030196,0.00624134328382553,,,0.02040195,0.04473515,,0,0.9,5.78420887692329e-05,0.00458986108387094,0.179248464553937,-0.00015094929743547,-0.0236142660112239,0.00760539865945454,0.9,1,1,,1,10,10,10,10,0.00202142040269817,0.00121099058352175,0.0948683298050514,0,0,,"summary-fit-mplus"
5,10,10,"alpha[1,1]",2.87,"BMLVAR-Priors",100,100,1,"Posterior",2.842602,0.107129490467644,,,2.632344325,3.052827,,0,0.9,0.014083270065,-0.027398,-0.00954634146341463,-0.0145833759251724,-0.119817866075933,0.118672954227153,0.9,1,1,,1,10,10,10,10,0.0384889878349062,0.0226992293549047,0.0948683298050514,0,0,,"summary-fit-mplus-priors"
5,10,10,"alpha[2,1]",2.04,"BMLVAR-Priors",100,100,1,"Posterior",2.0124295,0.102511501730541,,,1.810542075,2.213584025,,0,0.9,0.0101301454375,-0.0275705,-0.0135149509803922,0.000476578693540203,0.00467074095177572,0.100648623624469,0.9,1,1,,1,10,10,10,10,0.0322662757676907,0.0227424962785458,0.0948683298050514,0,0,,"summary-fit-mplus-priors"
5,10,10,"alpha[3,1]",0.279946302379022,"BMLVAR-Priors",100,100,1,"Posterior",0.269236,0.0159836023636789,,,0.2377239,0.300432125,,0,0.7,0.000755398501050092,-0.0107103023790223,-0.0382584170178521,-0.0106973922038238,-0.400936785799327,0.0274845138405265,0.7,1,1,,1,10,10,10,10,0.00843727130718878,0.00689703360349902,0.144913767461894,0,0,,"summary-fit-mplus-priors"
5,10,10,"alpha[4,1]",-0.0350962441749883,"BMLVAR-Priors",100,100,1,"Posterior",-0.039532,0.013817463697344,,,-0.066705125,-0.01248785,,0,0.9,0.000151230265739125,-0.00443575582501166,0.126388333831255,0.00172732372940134,0.14287044930674,0.0122975715382804,0.9,1,1,,1,10,10,10,10,0.00382323795289339,0.0049047981578321,0.0948683298050514,0,0,,"summary-fit-mplus-priors"
5,10,10,"alpha[5,1]",-0.0480135064890023,"BMLVAR-Priors",100,100,1,"Posterior",-0.0484545,0.0103920714677634,,,-0.068797075,-0.028066975,,0,1,9.36302275267421e-05,-0.000440993510997678,0.00918478035130989,0.000202984045427724,0.0199217100623514,0.00967627136487718,1,1,1,,1,10,10,10,10,0.00322207235331549,0.00183067530918561,0,0,0,,"summary-fit-mplus-priors"
5,10,10,"alpha[6,1]",0.259829220674123,"BMLVAR-Priors",100,100,1,"Posterior",0.2640875,0.0189981145168521,,,0.226766725,0.30117505,,0,0.9,0.000655811389067192,0.00425827932587699,0.0163887622601836,-0.00762014250618462,-0.28627503670093,0.0256088146751698,0.9,1,1,,1,10,10,10,10,0.00841743195365691,0.0053132062175102,0.0948683298050514,0,0,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[1,1]",1.2,"BMLVAR-Priors",100,100,1,"Posterior",1.1103675,0.165229022336251,,,0.84602225,1.49240795,,0,1,0.0227263817875,-0.0896324999999998,-0.0746937499999998,0.0374601479695081,0.293186804338465,0.150752717346985,1,1,1,,1,10,10,10,10,0.040404065707481,0.0328956580959506,0,0,0,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[2,1]",0.459565011723042,"BMLVAR-Priors",100,100,1,"Posterior",0.385829,0.118951050088951,,,0.18004005,0.647732525,,0,0.8,0.0204329866938206,-0.0737360117230423,-0.160447401003363,-0.0101311255847901,-0.0784858601267828,0.142943998453313,0.8,1,1,,1,10,10,10,10,0.0408193680459003,0.0266341027524945,0.126491106406735,0,0,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[2,2]",1.1,"BMLVAR-Priors",100,100,1,"Posterior",1.0148775,0.153062756447421,,,0.77043885,1.36766905,,0,0.9,0.0420693151925,-0.0851225000000001,-0.077384090909091,-0.0436419720339875,-0.221865393734612,0.20510805735636,0.9,1,1,,1,10,10,10,10,0.0622034968526243,0.0351240795704409,0.0948683298050514,0,0,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[3,3]",0.0169378472675958,"BMLVAR-Priors",100,100,1,"Posterior",0.014073,0.00360360292370407,,,0.008396925,0.02245305,,0,0.9,2.24746908666513e-05,-0.00286484726759583,-0.169138806268293,-0.000377929584151559,-0.0949206325468642,0.00474074792270706,0.9,1,1,,1,10,10,10,10,0.0012590711302826,0.000863964904831178,0.0948683298050514,0,0,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[4,3]",0.00469029261046991,"BMLVAR-Priors",100,100,1,"Posterior",0.003542,0.00225446022655157,,,-0.000281,0.00858605,,0.6,1,2.69265191925979e-06,-0.00114829261046991,-0.244823235101927,0.00101884252227928,0.82456128522319,0.00164093019938686,1,0.4,0.4,,1,10,10,10,10,0.000390736626272878,0.000225183258317284,0,0.154919333848297,0.154919333848297,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[5,3]",0.00145187464800933,"BMLVAR-Priors",100,100,1,"Posterior",0.0005945,0.00147826791179992,,,-0.00252205,0.003334,,1,1,1.03289353704913e-06,-0.000857374648009334,-0.590529388459865,0.000903036315928405,1.5698656374399,0.00101631370011878,1,0,0,,1,10,10,10,10,0.000181904202504749,0.000152316902747735,0,0,0,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[6,3]",0.00833176603705117,"BMLVAR-Priors",100,100,1,"Posterior",0.009741,0.00315880197507877,,,0.004140975,0.016597025,,0.2,0.9,9.63946936232845e-06,0.00140923396294883,0.169139886631717,0.000242653640183735,0.0832103213955571,0.00310474948463293,0.9,0.8,0.8,,1,10,10,10,10,0.00092216707331758,0.000639082830097664,0.0948683298050514,0.126491106406735,0.126491106406735,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[4,4]",0.00812769630431302,"BMLVAR-Priors",100,100,1,"Posterior",0.005253,0.0022738906468785,,,0.00216295,0.010940075,,0,0.9,1.03914798420309e-05,-0.00287469630431302,-0.353691402419594,0.000736359798046152,0.4789235927236,0.00322358183423826,0.9,1,1,,1,10,10,10,10,0.000486209945508225,0.000389995954472606,0.0948683298050514,0,0,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[5,4]",0.001009807208718,"BMLVAR-Priors",100,100,1,"Posterior",0.0008885,0.000985761099741706,,,-0.000955,0.002976025,,1,1,4.78085688886952e-07,-0.000121307208717998,-0.120129077779118,0.000268226547728123,0.373816908155031,0.000691437407786816,1,0,0,,1,10,10,10,10,0.000226904348423148,0.000125085509852676,0,0,0,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[6,4]",0.00576890011937157,"BMLVAR-Priors",100,100,1,"Posterior",0.007532,0.00250864158289102,,,0.002914875,0.01282905,,0.1,1,5.89975718907197e-06,0.00176309988062843,0.305621495284354,0.00074756993944964,0.424497176042641,0.00242894157794542,1,0.9,0.9,,1,10,10,10,10,0.00055689975160107,0.000429386523622115,0,0.0948683298050514,0.0948683298050514,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[5,5]",0.00078364089793981,"BMLVAR-Priors",100,100,1,"Posterior",0.00168,0.000758535686398426,,,0.00085,0.003728025,,0,0.1,1.11591963984615e-06,0.00089635910206019,1.14383910336573,0.000169317748978173,0.287360139984009,0.00105637097643117,0.1,1,1,,1,10,10,10,10,0.000186327072047456,0.000279028685597114,0.0948683298050514,0,0,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[6,5]",0.00178890713459425,"BMLVAR-Priors",100,100,1,"Posterior",0.001845,0.00183208656234758,,,-0.001462025,0.005766025,,0.8,1,1.93997140954943e-06,5.60928654057479e-05,0.031355940350962,0.000365107428965727,0.248883859802449,0.00139282856430697,1,0.2,0.2,,1,10,10,10,10,0.000463899534142661,0.000221181774134217,0,0.126491106406735,0.126491106406735,,"summary-fit-mplus-priors"
5,10,10,"tau_sqr[6,6]",0.0256061389161291,"BMLVAR-Priors",100,100,1,"Posterior",0.024524,0.00504548427108683,,,0.016463,0.036180075,,0,1,3.1244608633801e-05,-0.00108213891612906,-0.0422609171837082,-0.000735094707989002,-0.127166277054574,0.00558968770449665,1,1,1,,1,10,10,10,10,0.00182797957683704,0.00056203163696926,0,0,0,,"summary-fit-mplus-priors"
6,10,10,"alpha[1,1]",2.87,"MetaVAR",200,100,1,"Normal",2.88002601535798,0.0788399320387845,36.5918460909436,1.26150321564479e-249,2.72550258801838,3.03454944269758,1,0,1,0.00301617438326763,0.0100260153579815,0.00349338514215382,0.0219223171193128,0.385158744798581,0.0549197085140447,1,1,1,,1,10,10,10,10,0.0179989302129912,0.0148497602364691,0,0,0,,"summary-fit-meta-var-mx-normal"
6,10,10,"alpha[2,1]",2.04,"MetaVAR",200,100,1,"Normal",2.0155957064534,0.0760711609911649,26.5189713063674,5.15871862417941e-127,1.86649897064857,2.16469244225823,1,0,0.9,0.00894608951708783,-0.0244042935466034,-0.011962888993433,-0.0202530598787644,-0.210259264968392,0.094583769839692,0.9,1,1,,1,10,10,10,10,0.0304603931790102,0.0162269460005727,0.0948683298050514,0,0,,"summary-fit-meta-var-mx-normal"
6,10,10,"alpha[3,1]",0.279946302379022,"MetaVAR",200,100,1,"Normal",0.268315658419755,0.0117181337139097,22.9396152918091,2.85334232902017e-98,0.245348538374467,0.291282778465042,1,0,0.9,0.000210356380889271,-0.0116306439592678,-0.0415459817130251,0.0025842832430259,0.282934700022065,0.0145036678426276,0.9,1,1,,1,10,10,10,10,0.00288837712953942,0.00285300170451896,0.0948683298050514,0,0,,"summary-fit-meta-var-mx-normal"
6,10,10,"alpha[4,1]",-0.0350962441749883,"MetaVAR",200,100,1,"Normal",-0.0351511130908153,0.0105242425675724,-3.33832985079785,0.00376869776062134,-0.0557782494878206,-0.01452397669381,1,0,1,4.47888624060361e-05,-5.48689158269628e-05,0.0015633842628114,0.00347001989143235,0.491906769993129,0.00669244816237198,1,1,1,,1,10,10,10,10,0.0022307410778611,0.00141378909221036,0,0,0,,"summary-fit-meta-var-mx-normal"
6,10,10,"alpha[5,1]",-0.0480135064890023,"MetaVAR",200,100,1,"Normal",-0.0479010883160422,0.00697088621186721,-6.87082784500624,1.41445037273187e-07,-0.0615637742316287,-0.0342384024004556,1,0,0.9,8.80613631819371e-05,0.000112418172960166,-0.00234138643854133,-0.00292011561000915,-0.295229508860326,0.00938410161826571,0.9,1,1,,1,10,10,10,10,0.00312780940980044,0.000980181251731957,0.0948683298050514,0,0,,"summary-fit-meta-var-mx-normal"
6,10,10,"alpha[6,1]",0.259829220674123,"MetaVAR",200,100,1,"Normal",0.2422344438973,0.0134649682707402,18.0679974015095,1.47599634149735e-47,0.215843591033674,0.268625296760925,1,0,0.8,0.000535548732134858,-0.0175947767768235,-0.0677166976492254,-0.00238055553844157,-0.150235206302372,0.0231419258519004,0.8,1,1,,1,10,10,10,10,0.00501079459554417,0.00467445970959605,0.126491106406735,0,0,,"summary-fit-meta-var-mx-normal"
6,10,10,"tau_sqr[1,1]",1.2,"MetaVAR",200,100,1,"Normal",1.21863539299081,0.124488724847055,9.78809057848248,1.29627076491283e-22,0.974641975809265,1.46262881017235,1,0,1,0.00707729847446716,0.01863539299081,0.0155294941590084,0.0380144473450449,0.439604104748503,0.0841266811093078,1,1,1,,1,10,10,10,10,0.0273455675923809,0.015551017352417,0,0,0,,"summary-fit-meta-var-mx-normal"
6,10,10,"tau_sqr[2,1]",0.459565011723042,"MetaVAR",200,100,1,"Normal",0.506729251810265,0.0924496730084315,5.47857961007816,1.30361201266493e-06,0.325531222331235,0.687927281289296,1,0,1,0.00686761910597412,0.0471642400872229,0.102628004491444,0.0206230796435092,0.28712317649163,0.082871099340929,1,1,1,,1,10,10,10,10,0.0227135631603892,0.0197354562159746,0,0,0,,"summary-fit-meta-var-mx-normal"
6,10,10,"tau_sqr[2,2]",1.1,"MetaVAR",200,100,1,"Normal",1.12664447253955,0.115798341743568,9.72864041687868,2.33034397390741e-22,0.899683893252697,1.35360505182641,1,0,1,0.00504436620804215,0.0266444725395519,0.024222247763229,0.0464006289159735,0.668618993701517,0.0710237017342953,1,1,1,,1,10,10,10,10,0.0219454836941484,0.0112542512614216,0,0,0,,"summary-fit-meta-var-mx-normal"
6,10,10,"tau_sqr[3,3]",0.0169378472675958,"MetaVAR",200,100,1,"Normal",0.0169570608913981,0.00266663256137965,6.34130042278864,8.44903999915612e-10,0.0117305571110922,0.022183564671704,1,0,1,3.40098898597936e-06,1.92136238022785e-05,0.00113436043546316,0.000722804773328528,0.371846095508909,0.00184417704843634,1,1,1,,1,10,10,10,10,0.000614692318936858,0.000302847393910353,0,0,0,,"summary-fit-meta-var-mx-normal"
