"taskid","replications","replications_used","parnames","method","default_priors","n","time","mean","median","sd","ll","ul","rhat","ess_bulk","ess_tail","mcse_mean","mcse_median","mcse_ll","mcse_ul","summary_output_type"
9,10,10,"psi[2,2]","BMLVAR",FALSE,200,200,1.5608602709,1.560797,0.0111282310324808,1.539239875,1.582817075,1.00005487360152,37769.4409547235,39016.9597448494,5.7274340636866e-05,6.99999999999923e-05,0.000149500000000014,0.000151499999999982,"summary-fit-mplus-priors-diagnostics"
9,10,10,"mean(beta[1,1])","BMLVAR",FALSE,200,200,0.276126187525,0.2761385,0.0105183130445106,0.255432925,0.296745075,1.00006302567974,17804.6279795684,29722.2384952926,7.98946548118487e-05,9.05000000000072e-05,0.000170499999999997,0.000148000000000001,"summary-fit-mplus-priors-diagnostics"
9,10,10,"mean(beta[2,1])","BMLVAR",FALSE,200,200,-0.03793576835,-0.0379315,0.00827729239839816,-0.054184075,-0.0217499,1.00014912888713,10068.9483497319,19904.6752762805,8.5570589081022e-05,9.44999999999996e-05,0.0001495,0.0001445,"summary-fit-mplus-priors-diagnostics"
9,10,10,"mean(beta[1,2])","BMLVAR",FALSE,200,200,-0.0465369211,-0.046539,0.00534905196144144,-0.0569911,-0.036028925,1.00067068293311,3741.07600399489,8534.41441270858,8.85817222155842e-05,9.25000000000002e-05,0.000145,0.0001465,"summary-fit-mplus-priors-diagnostics"
9,10,10,"mean(beta[2,2])","BMLVAR",FALSE,200,200,0.259843997025,0.2598795,0.0121698575330026,0.23587585,0.28361515,1.00007181478653,19940.1027516091,31359.6375937079,8.71662937626626e-05,0.000101000000000004,0.000184999999999999,0.000169,"summary-fit-mplus-priors-diagnostics"
9,10,10,"mean(mu[1,1])","BMLVAR",FALSE,200,200,2.836032767325,2.835934,0.078429655836899,2.68260195,2.989735825,1.00002109357747,38403.1328187902,39188.4989999778,0.000400160208678435,0.000493999999999972,0.00106749999999998,0.00106749999999998,"summary-fit-mplus-priors-diagnostics"
9,10,10,"mean(mu[2,1])","BMLVAR",FALSE,200,200,2.069994772275,2.069989,0.0749273947216194,1.923328275,2.217201425,1.0000076268912,38478.2464986046,38944.4749041743,0.000381988336261111,0.000487500000000052,0.00103950000000002,0.0010505,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(beta[1,1],beta[1,1])","BMLVAR",FALSE,200,200,0.01669114835,0.016544,0.00221510724505277,0.012766,0.021442,1.00026701131023,9728.0950879275,18591.8218133147,2.24525675285838e-05,2.30000000000002e-05,3.24999999999999e-05,4.6e-05,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(beta[2,1],beta[1,1])","BMLVAR",FALSE,200,200,0.00435435165,0.004293,0.00132022717667224,0.00193795,0.007119,1.00037471013152,5292.08764926271,11262.5477784659,1.85611947306207e-05,1.85000000000001e-05,2.7e-05,3.15000000000001e-05,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(beta[2,1],beta[2,1])","BMLVAR",FALSE,200,200,0.007162919075,0.007069,0.00140051854898358,0.004691975,0.01017405,1.00044606922992,3492.48261758399,6202.87449317107,2.47718386705837e-05,2.6e-05,3.6e-05,3.9e-05,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(beta[1,2],beta[1,1])","BMLVAR",FALSE,200,200,0.0009464604,0.00095,0.000771475025368363,-0.00058,0.002451025,1.00092253715272,2698.07094160639,6460.85390328804,1.48846211514841e-05,1.5e-05,2.35e-05,2.19999999999999e-05,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(beta[1,2],beta[2,1])","BMLVAR",FALSE,200,200,0.000778860025,0.000779,0.000578719366647834,-0.000367,0.001917,1.00088509532047,2007.34911078885,4739.16443090925,1.29882118371485e-05,1.35e-05,2.2e-05,2e-05,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(beta[1,2],beta[1,2])","BMLVAR",FALSE,200,200,0.001327996,0.001274,0.000325008569447797,0.000853,0.002105,1.00053652632766,4239.14299362811,5941.63876719768,6.01110784153863e-06,5.99999999999999e-06,3e-06,1.85e-05,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(beta[2,2],beta[1,1])","BMLVAR",FALSE,200,200,0.007834167225,0.007768,0.00188551079299214,0.004313,0.011731025,1.00008956155319,12574.2932698113,24106.6528595314,1.684658167206e-05,1.8e-05,2.75e-05,3.25000000000001e-05,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(beta[2,2],beta[2,1])","BMLVAR",FALSE,200,200,0.00605612595,0.006022,0.00145810546768525,0.003282975,0.00903305,1.00026223222613,6809.44790651822,15365.8846231862,1.80672656495435e-05,1.85e-05,2.6e-05,3.00000000000001e-05,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(beta[2,2],beta[1,2])","BMLVAR",FALSE,200,200,0.0019274741,0.001902,0.000903294592243144,0.000228,0.00378,1.00062405872468,3327.59394213703,7565.70921920152,1.583168298249e-05,1.55e-05,2.3e-05,2.65e-05,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(beta[2,2],beta[2,2])","BMLVAR",FALSE,200,200,0.024279392725,0.0240805,0.00295054509877242,0.019068,0.030621075,1.00016099092686,13329.4952842134,24973.0186497518,2.58339149657457e-05,2.74999999999994e-05,3.79999999999998e-05,5.90000000000004e-05,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(mu[1,1],mu[1,1])","BMLVAR",FALSE,200,200,1.21782151955,1.2095215,0.124148841775164,0.999098925,1.48437285,1.00006182004408,37801.2796625229,39034.5178470163,0.000638667133809242,0.000772999999999985,0.0012985,0.0023165,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(mu[2,1],mu[1,1])","BMLVAR",FALSE,200,200,0.48739578335,0.482965,0.090819048022089,0.32153955,0.678105775,1.00001569166952,37421.991484654,38568.7598361476,0.000469160540813155,0.000579999999999997,0.0010395,0.00147,"summary-fit-mplus-priors-diagnostics"
9,10,10,"cov(mu[2,1],mu[2,1])","BMLVAR",FALSE,200,200,1.109779208175,1.102538,0.113479478586514,0.90868435,1.3528349,1.00003027070684,37275.2474909595,38964.4106514403,0.0005870787291841,0.000720999999999994,0.00118749999999999,0.00192149999999999,"summary-fit-mplus-priors-diagnostics"
10,10,10,"psi[1,1]","BMLVAR",TRUE,50,,1.303344271225,1.3030115,0.0245906786700391,1.256004725,1.3525303,1.00001544400698,37664.5514744,39038.1285270913,0.000126703847237714,0.00015900000000002,0.000323000000000018,0.000367500000000009,"summary-fit-mplus-diagnostics"
10,10,10,"psi[2,1]","BMLVAR",TRUE,50,,0.5867897733,0.5866475,0.0206702048834682,0.5467378,0.627825125,1.00002079593625,37600.6855490395,38652.4176335965,0.000106629163457366,0.000136500000000012,0.000262499999999993,0.000284499999999999,"summary-fit-mplus-diagnostics"
10,10,10,"psi[2,2]","BMLVAR",TRUE,50,,1.572585128425,1.572238,0.0296951842542472,1.515539725,1.6317233,1.00002221123743,37837.7015313225,38830.2266391643,0.00015267026467999,0.000190000000000001,0.000391500000000011,0.000434500000000004,"summary-fit-mplus-diagnostics"
10,10,10,"mean(beta[1,1])","BMLVAR",TRUE,50,,0.292228171275,0.2923855,0.0265749489078859,0.239573475,0.344242175,1.00010092880053,13471.2044131471,25331.0904432076,0.00023104772275036,0.000245500000000001,0.000461499999999999,0.000416000000000002,"summary-fit-mplus-diagnostics"
10,10,10,"mean(beta[2,1])","BMLVAR",TRUE,50,,-0.037250028325,-0.0373095,0.0240786253660483,-0.0846095,0.01022825,1.00029266675667,8365.51544448931,17885.1913636927,0.00027492904832636,0.000289,0.000463500000000001,0.000482,"summary-fit-mplus-diagnostics"
10,10,10,"mean(beta[1,2])","BMLVAR",TRUE,50,,-0.05095881465,-0.050975,0.0162307617176635,-0.0828082,-0.01898075,1.00042285697906,3779.92681824808,9231.08682964231,0.000271256179034186,0.000297,0.000388000000000002,0.00041,"summary-fit-mplus-diagnostics"
10,10,10,"mean(beta[2,2])","BMLVAR",TRUE,50,,0.27515858595,0.275371,0.031012396776323,0.213544725,0.335804225,1.00016898054932,16363.4452709706,28090.4984612332,0.000246762534769429,0.000277000000000002,0.000522500000000001,0.000500000000000003,"summary-fit-mplus-diagnostics"
10,10,10,"mean(mu[1,1])","BMLVAR",TRUE,50,,2.824854126125,2.825104,0.168835084759606,2.49237565,3.157667775,1.00000182431622,38049.3278465573,38313.4790199852,0.000865229970892143,0.001065,0.00239450000000001,0.00229650000000001,"summary-fit-mplus-diagnostics"
10,10,10,"mean(mu[2,1])","BMLVAR",TRUE,50,,2.061130323275,2.0611335,0.165559155076748,1.7351771,2.3858953,1.00003492083658,36980.3335673783,38098.6677000891,0.000860160876232366,0.00104500000000002,0.00255150000000001,0.00243499999999999,"summary-fit-mplus-diagnostics"
10,10,10,"cov(beta[1,1],beta[1,1])","BMLVAR",TRUE,50,,0.023606283775,0.022358,0.00822610476586884,0.01126895,0.04306715,1.00040420774089,6160.51235699665,10802.9490130184,0.000100688621187948,0.0001015,0.000105,0.0002465,"summary-fit-mplus-diagnostics"
10,10,10,"cov(beta[2,1],beta[1,1])","BMLVAR",TRUE,50,,0.007926587625,0.007339,0.00552640363800139,-0.001256025,0.020524075,1.00061983926418,4207.76871653157,8368.81945996725,8.44486415542267e-05,8.35000000000001e-05,0.00011,0.0001795,"summary-fit-mplus-diagnostics"
10,10,10,"cov(beta[2,1],beta[2,1])","BMLVAR",TRUE,50,,0.01545973655,0.0144145,0.00650521482713163,0.00592695,0.03104415,1.00058100073102,3451.06027021155,5128.57315103459,0.000105061971391996,0.000103,0.0001155,0.000232,"summary-fit-mplus-diagnostics"
10,10,10,"cov(beta[1,2],beta[1,1])","BMLVAR",TRUE,50,,0.00014767585,0.000285,0.00337445116469695,-0.007033025,0.00646405,1.00076287207467,2525.62452721823,7203.86494225822,6.6691056519031e-05,6.6e-05,0.00012,9.15000000000001e-05,"summary-fit-mplus-diagnostics"
10,10,10,"cov(beta[1,2],beta[2,1])","BMLVAR",TRUE,50,,0.0010862821,0.001075,0.00287838883894073,-0.00468005,0.006916075,1.00110814015026,2265.97753749642,6119.60358937605,5.97752281201697e-05,6e-05,0.000104,8.85e-05,"summary-fit-mplus-diagnostics"
10,10,10,"cov(beta[1,2],beta[1,2])","BMLVAR",TRUE,50,,0.00445719785,0.003951,0.00246358488371319,0.001245975,0.010572075,1.00114590121496,2070.30215178058,4919.48103693508,5.04924785472148e-05,5.20000000000001e-05,2.45e-05,0.000124,"summary-fit-mplus-diagnostics"
10,10,10,"cov(beta[2,2],beta[1,1])","BMLVAR",TRUE,50,,0.00846003785,0.008084,0.00676363299125893,-0.003951075,0.022943125,1.00026688995359,8704.78673591453,18039.2687286475,7.21827153205845e-05,7.55e-05,0.0001135,0.000155499999999999,"summary-fit-mplus-diagnostics"
10,10,10,"cov(beta[2,2],beta[2,1])","BMLVAR",TRUE,50,,0.00555323365,0.0054655,0.00595936168201026,-0.006137025,0.0176561,1.00032866681977,6267.99096505272,14001.0547622004,7.54924489361716e-05,7.44999999999999e-05,0.0001445,0.000137,"summary-fit-mplus-diagnostics"
10,10,10,"cov(beta[2,2],beta[1,2])","BMLVAR",TRUE,50,,0.004390467125,0.004037,0.00404915155414257,-0.002615025,0.013409025,1.00057020438538,3193.93786192391,7248.03943146183,7.10946835303455e-05,7.04999999999999e-05,9.85000000000001e-05,0.000138,"summary-fit-mplus-diagnostics"
10,10,10,"cov(beta[2,2],beta[2,2])","BMLVAR",TRUE,50,,0.03630088855,0.034683,0.0110306476781106,0.01958185,0.0623893,1.00021362981835,9396.59386580495,16761.9535152007,0.000111345253133666,0.000112,0.0001165,0.000296,"summary-fit-mplus-diagnostics"
10,10,10,"cov(mu[1,1],mu[1,1])","BMLVAR",TRUE,50,,1.4110609612,1.3676965,0.319333391560324,0.9165842,2.15733235,1.00005376819085,34507.3697314082,38000.7686602662,0.00170877614941029,0.00195699999999999,0.002533,0.00815699999999996,"summary-fit-mplus-diagnostics"
10,10,10,"cov(mu[2,1],mu[1,1])","BMLVAR",TRUE,50,,0.526714869025,0.5049195,0.23381812609487,0.127981975,1.04979105,1.00001402741568,34308.9625093974,38022.8271860743,0.00125362475143495,0.00147950000000001,0.0026475,0.00531750000000001,"summary-fit-mplus-diagnostics"
10,10,10,"cov(mu[2,1],mu[2,1])","BMLVAR",TRUE,50,,1.339288677975,1.2971895,0.305253147638096,0.865793175,2.053595425,1.00003638241481,33626.5504116219,37721.8705855299,0.00165414440500723,0.00190950000000001,0.00241549999999999,0.00707,"summary-fit-mplus-diagnostics"
10,10,10,"psi[1,1]","BMLVAR",FALSE,50,,1.304858892675,1.3045715,0.0246597004334796,1.2573608,1.35397615,1.00004200339834,36503.5624397959,37877.861576998,0.000129102724441126,0.000160499999999997,0.000306499999999998,0.000368499999999994,"summary-fit-mplus-priors-diagnostics"
10,10,10,"psi[2,1]","BMLVAR",FALSE,50,,0.587648077825,0.5874785,0.0206996535338283,0.54762275,0.62872415,1.00002661327442,36599.5222568359,38751.7447851518,0.00010826422762221,0.000140499999999999,0.000279499999999988,0.000293000000000004,"summary-fit-mplus-priors-diagnostics"
10,10,10,"psi[2,2]","BMLVAR",FALSE,50,,1.5755820479,1.575197,0.0297752136405373,1.518437775,1.6348654,1.00003670236966,36472.91456319,38757.3616266577,0.000156280048058758,0.000189499999999976,0.000377000000000005,0.000431000000000004,"summary-fit-mplus-priors-diagnostics"
10,10,10,"mean(beta[1,1])","BMLVAR",FALSE,50,,0.29283399755,0.292987,0.0219946288295838,0.24906675,0.335598375,1.00030208904379,5468.83763515592,14439.2200312125,0.000307586954656241,0.000317999999999999,0.000494000000000001,0.0004525,"summary-fit-mplus-priors-diagnostics"
10,10,10,"mean(beta[2,1])","BMLVAR",FALSE,50,,-0.03900367085,-0.0390005,0.0194404579104673,-0.077283175,-0.000802674999999981,1.00121018452618,2632.80704707256,6800.89687290208,0.000403214253545271,0.0004165,0.000586000000000001,0.000586,"summary-fit-mplus-priors-diagnostics"
10,10,10,"mean(beta[1,2])","BMLVAR",FALSE,50,,-0.05090808335,-0.0509155,0.0143607182658729,-0.0790312,-0.022794825,1.00081297917367,1884.42337688173,4550.0345013989,0.000333213766135527,0.0003415,0.000490999999999999,0.000493,"summary-fit-mplus-priors-diagnostics"
10,10,10,"mean(beta[2,2])","BMLVAR",FALSE,50,,0.2780231082,0.278156,0.0264126478300879,0.2257816,0.3295934,1.00031041176448,7578.31077836453,18922.9879567152,0.000321033388487753,0.000338000000000005,0.0004885,0.000477499999999995,"summary-fit-mplus-priors-diagnostics"
10,10,10,"mean(mu[1,1])","BMLVAR",FALSE,50,,2.82121372335,2.821462,0.159228394900461,2.50814145,3.134359875,1.00002659678343,37651.0800710459,37978.5810838722,0.000819922325180803,0.000973999999999964,0.00222150000000001,0.0023145,"summary-fit-mplus-priors-diagnostics"
10,10,10,"mean(mu[2,1])","BMLVAR",FALSE,50,,2.058016633475,2.05807,0.15573303216987,1.75146245,2.3650491,1.0000275082327,36780.381072661,38328.4759640499,0.000811390657709246,0.000973500000000005,0.00224349999999997,0.00208549999999998,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(beta[1,1],beta[1,1])","BMLVAR",FALSE,50,,0.0129488686,0.0122395,0.00481179604909985,0.00566,0.02428705,1.00077971494154,2858.27709430453,5709.29568804892,8.714955477216e-05,8.64999999999999e-05,8.39999999999999e-05,0.0001735,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(beta[2,1],beta[1,1])","BMLVAR",FALSE,50,,0.003881442425,0.003566,0.00300581057171481,-0.001148025,0.010699025,1.00126125016272,1686.26244563448,4057.69396842475,7.14509343887308e-05,7.15e-05,8.25e-05,0.000133,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(beta[2,1],beta[2,1])","BMLVAR",FALSE,50,,0.006437134675,0.005894,0.00310271397577479,0.002037,0.01394205,1.00165454100262,1651.52887258158,3305.29639056316,7.16844765300334e-05,7.14999999999999e-05,5.3e-05,0.000163,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(beta[1,2],beta[1,1])","BMLVAR",FALSE,50,,0.00118371245,0.0012065,0.00183514393990454,-0.00256305,0.00480010000000001,1.00106136306764,1996.78772560031,4386.75380520995,4.12106117754937e-05,3.95e-05,8.5e-05,5.8e-05,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(beta[1,2],beta[2,1])","BMLVAR",FALSE,50,,0.00092885035,0.000871,0.00132278231781791,-0.001578025,0.00372905,1.00084708937584,2251.92092104956,4653.59664681281,2.782017063853e-05,2.55e-05,5.6e-05,5.55e-05,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(beta[1,2],beta[1,2])","BMLVAR",FALSE,50,,0.002060361975,0.001824,0.00101608474417066,0.000807,0.004647,1.00062934675928,3053.70547886923,6415.61754284399,1.88102012509979e-05,1.8e-05,6.00000000000001e-06,6.49999999999999e-05,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(beta[2,2],beta[1,1])","BMLVAR",FALSE,50,,0.0075614651,0.007271,0.00421145908860385,5.19250000000028e-05,0.0167171,1.00048455356624,4816.10982464778,9993.42152830916,5.93432967141056e-05,5.85e-05,9.3e-05,0.000112,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(beta[2,2],beta[2,1])","BMLVAR",FALSE,50,,0.0064428607,0.0062735,0.00346625137696891,4.79500000000019e-05,0.013794025,1.00076465292146,2580.20490588588,5052.93059513093,6.8662484021989e-05,6.6e-05,0.0001155,0.0001035,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(beta[2,2],beta[1,2])","BMLVAR",FALSE,50,,0.0023434627,0.002164,0.00246041220152101,-0.00202605,0.00773905,1.00090280107685,1895.2670343077,4551.8785709646,5.57179735391431e-05,5.4e-05,7.25e-05,0.0001105,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(beta[2,2],beta[2,2])","BMLVAR",FALSE,50,,0.02378144215,0.022816,0.00700929249764657,0.01286495,0.04008215,1.00053213822209,4265.95943202026,8906.62914914265,0.000104914941703418,0.000105,0.0001135,0.0002235,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(mu[1,1],mu[1,1])","BMLVAR",FALSE,50,,1.254353580775,1.2200485,0.265281241681282,0.8366456,1.869294225,1.00002725687262,34355.7635552315,37433.8822910609,0.00142426758145932,0.00165949999999998,0.0021145,0.00587450000000003,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(mu[2,1],mu[1,1])","BMLVAR",FALSE,50,,0.459938354825,0.4432335,0.19410571517139,0.12497,0.888991675,1.00005052595857,34024.5485523038,37621.3406965925,0.00104938754741482,0.0011645,0.0022955,0.00384900000000001,"summary-fit-mplus-priors-diagnostics"
10,10,10,"cov(mu[2,1],mu[2,1])","BMLVAR",FALSE,50,,1.188398121775,1.15616,0.253094479655323,0.789305175,1.7750508,1.0000263472022,33247.9915521614,37493.4087140458,0.00138018774112764,0.00153999999999999,0.00199300000000001,0.00547949999999997,"summary-fit-mplus-priors-diagnostics"
11,10,10,"psi[1,1]","BMLVAR",TRUE,100,,1.306270444325,1.306134,0.0173470664520059,1.27268285,1.3406482,1.00004811492431,36917.2520352047,38839.6101706702,9.03521599697234e-05,0.000109999999999999,0.000227999999999962,0.000219999999999998,"summary-fit-mplus-diagnostics"
11,10,10,"psi[2,1]","BMLVAR",TRUE,100,,0.56983731155,0.5697735,0.0144763910597085,0.5416119,0.598450175,1.00001142289525,37046.4045458734,38471.6358897846,7.52227731587807e-05,9.50000000000006e-05,0.00020099999999999,0.000199000000000005,"summary-fit-mplus-diagnostics"
11,10,10,"psi[2,2]","BMLVAR",TRUE,100,,1.56022810035,1.560021,0.0207654780805473,1.52012375,1.6015433,1.00002045573046,37125.8174724077,38818.6004010741,0.000107831245837086,0.000132999999999994,0.000278500000000026,0.00029300000000001,"summary-fit-mplus-diagnostics"
11,10,10,"mean(beta[1,1])","BMLVAR",TRUE,100,,0.28156966465,0.281616,0.0184174503383716,0.245213825,0.317576175,1.00016641930535,13790.8930798405,26123.3918002525,0.000157991580369511,0.000171499999999999,0.000295999999999996,0.000277999999999998,"summary-fit-mplus-diagnostics"
11,10,10,"mean(beta[2,1])","BMLVAR",TRUE,100,,-0.036139782975,-0.0361135,0.0161237349359737,-0.067853075,-0.00460674999999998,1.0001513387929,9478.15664033158,19430.7699304712,0.000168867237164036,0.000182999999999999,0.0002945,0.0003065,"summary-fit-mplus-diagnostics"
11,10,10,"mean(beta[1,2])","BMLVAR",TRUE,100,,-0.047584424125,-0.047572,0.0106226359425739,-0.068447175,-0.02677285,1.0010050453797,3315.62909674463,7985.0470179593,0.000189301206256904,0.000198,0.000305999999999999,0.000287,"summary-fit-mplus-diagnostics"
11,10,10,"mean(beta[2,2])","BMLVAR",TRUE,100,,0.267429411,0.267511,0.0209352569437678,0.22612585,0.308344225,1.00015401275964,17312.1957212188,29064.6698042556,0.000160033586356228,0.000178500000000002,0.000317000000000002,0.000319500000000003,"summary-fit-mplus-diagnostics"
11,10,10,"mean(mu[1,1])","BMLVAR",TRUE,100,,2.84823705705,2.8480815,0.117663685021811,2.617303725,3.079159225,1.00002140840717,37841.9278315053,38869.9782355031,0.000604625241483309,0.000767499999999988,0.001616,0.00169750000000002,"summary-fit-mplus-diagnostics"
11,10,10,"mean(mu[2,1])","BMLVAR",TRUE,100,,2.03545488165,2.0353835,0.108117377770097,1.82329725,2.247349825,1.00003372847484,37056.1109780539,38352.8507570767,0.000561550034123417,0.000726999999999989,0.001589,0.00162650000000002,"summary-fit-mplus-diagnostics"
11,10,10,"cov(beta[1,1],beta[1,1])","BMLVAR",TRUE,100,,0.022247940725,0.021742,0.00497869503396325,0.01398695,0.03340205,1.00020614799138,7126.25011570551,13497.8691881142,5.82555848224524e-05,6.09999999999999e-05,7.05e-05,0.000129,"summary-fit-mplus-diagnostics"
11,10,10,"cov(beta[2,1],beta[1,1])","BMLVAR",TRUE,100,,0.00704858095,0.006806,0.00327266787995028,0.001313975,0.014196025,1.00033945270342,4970.79974372583,10027.0064688188,4.57902719133169e-05,4.49999999999998e-05,6.2e-05,9.2e-05,"summary-fit-mplus-diagnostics"
11,10,10,"cov(beta[2,1],beta[2,1])","BMLVAR",TRUE,100,,0.012940155,0.01254,0.00374614573819191,0.006784,0.021389025,1.00064353598744,3599.01475158953,5517.96694302607,6.06518367298403e-05,6.25000000000003e-05,7.74999999999999e-05,0.0001215,"summary-fit-mplus-diagnostics"
11,10,10,"cov(beta[1,2],beta[1,1])","BMLVAR",TRUE,100,,0.001240431625,0.001276,0.00199346688728989,-0.002820025,0.005084,1.00095513768738,2087.41941076058,5285.15375164422,4.45271316196604e-05,4.5e-05,7.6e-05,6.24999999999999e-05,"summary-fit-mplus-diagnostics"
11,10,10,"cov(beta[1,2],beta[2,1])","BMLVAR",TRUE,100,,0.00081362085,0.000825,0.00166679093750022,-0.002508025,0.004103,1.00117556288963,1612.17832994229,4093.28477128207,4.15562699301078e-05,4.2e-05,6.15000000000001e-05,6.14999999999999e-05,"summary-fit-mplus-diagnostics"
11,10,10,"cov(beta[1,2],beta[1,2])","BMLVAR",TRUE,100,,0.002958232325,0.002731,0.00131404329837397,0.001113,0.006119,1.00168951696127,1622.76614845014,4095.99749094553,3.28977900884812e-05,3.5e-05,1.55e-05,7.35e-05,"summary-fit-mplus-diagnostics"
11,10,10,"cov(beta[2,2],beta[1,1])","BMLVAR",TRUE,100,,0.009538241525,0.0093635,0.00417602661898938,0.00180795,0.0182851,1.00034610408803,8671.24933174468,18062.3712473825,4.49517577996039e-05,4.59999999999999e-05,7.2e-05,8.50000000000001e-05,"summary-fit-mplus-diagnostics"
11,10,10,"cov(beta[2,2],beta[2,1])","BMLVAR",TRUE,100,,0.006654151475,0.006594,0.0035349452466,-0.000183024999999999,0.013819,1.00044149802116,5513.95853468839,13318.9844780923,4.89509415099028e-05,4.9e-05,7.59999999999999e-05,7.39999999999998e-05,"summary-fit-mplus-diagnostics"
11,10,10,"cov(beta[2,2],beta[1,2])","BMLVAR",TRUE,100,,0.00345118105,0.003313,0.00235225511499897,-0.000779049999999998,0.008498025,1.00079049202029,2378.5909005852,5529.88869132701,4.81425689119693e-05,4.9e-05,6.65e-05,8.05000000000002e-05,"summary-fit-mplus-diagnostics"
11,10,10,"cov(beta[2,2],beta[2,2])","BMLVAR",TRUE,100,,0.032256954675,0.031599,0.00651100972455956,0.02138,0.0468101,1.00028485540147,9435.0094470458,17974.5011990908,6.58505253112772e-05,6.9e-05,7.94999999999997e-05,0.0001495,"summary-fit-mplus-diagnostics"
11,10,10,"cov(mu[1,1],mu[1,1])","BMLVAR",TRUE,100,,1.36829309765,1.348325,0.20783702358071,1.01979585,1.8325356,1.00002916395671,35053.3922316289,38075.3094221709,0.00110501638814574,0.00133449999999999,0.00202600000000001,0.00411900000000001,"summary-fit-mplus-diagnostics"
11,10,10,"cov(mu[2,1],mu[1,1])","BMLVAR",TRUE,100,,0.495853776725,0.486268,0.143331333894194,0.241325975,0.805158875,1.00003417928556,34344.8951329998,37603.7574260837,0.000772667438635465,0.000907500000000004,0.001594,0.002697,"summary-fit-mplus-diagnostics"
11,10,10,"cov(mu[2,1],mu[2,1])","BMLVAR",TRUE,100,,1.1352003897,1.1184955,0.174211028154605,0.84230385,1.523352,1.00003680466032,34060.7444982629,37929.6507631136,0.000941260234683804,0.00115050000000001,0.001639,0.00349949999999999,"summary-fit-mplus-diagnostics"
11,10,10,"psi[1,1]","BMLVAR",FALSE,100,,1.307215292175,1.307076,0.0173764849510379,1.2735928,1.341732275,1.00002354886148,37321.1575061422,38649.1462031843,8.99605485150144e-05,0.000109999999999988,0.000237000000000009,0.0002525,"summary-fit-mplus-priors-diagnostics"
11,10,10,"psi[2,1]","BMLVAR",FALSE,100,,0.5707633058,0.5706745,0.0144833366724183,0.54259395,0.5994022,1.00003375700418,35835.1230179102,38470.397014052,7.66710219470199e-05,9.44999999999974e-05,0.000188999999999995,0.000192500000000007,"summary-fit-mplus-priors-diagnostics"
11,10,10,"psi[2,2]","BMLVAR",FALSE,100,,1.562832168575,1.5626105,0.0208158257283885,1.5226277,1.604300125,1.00005538254885,34450.3665799633,38018.9379882429,0.000112295379621371,0.000140499999999999,0.000258500000000006,0.000292500000000007,"summary-fit-mplus-priors-diagnostics"
11,10,10,"mean(beta[1,1])","BMLVAR",FALSE,100,,0.28183064065,0.2818815,0.0168133274050777,0.24868375,0.31470525,1.0003218022139,8136.32077863444,19793.2521444162,0.000191702893345544,0.0001945,0.000306499999999998,0.000290999999999997,"summary-fit-mplus-priors-diagnostics"
11,10,10,"mean(beta[2,1])","BMLVAR",FALSE,100,,-0.03654486365,-0.0365405,0.0141256017223013,-0.064359225,-0.00884087499999999,1.00093684836065,3879.48668258457,9021.81823960925,0.000248628500909663,0.0002585,0.000338999999999999,0.000376,"summary-fit-mplus-priors-diagnostics"
11,10,10,"mean(beta[1,2])","BMLVAR",FALSE,100,,-0.047226955225,-0.0472315,0.00995640452790657,-0.06671415,-0.02765785,1.00150783873341,1828.20719485754,4497.09928928216,0.000234149892940993,0.000238499999999999,0.000345,0.000368,"summary-fit-mplus-priors-diagnostics"
11,10,10,"mean(beta[2,2])","BMLVAR",FALSE,100,,0.268818910475,0.268861,0.0193223264463562,0.2306878,0.306637225,1.0002368950237,9777.92649982603,22246.3043096795,0.000202282328390711,0.000214000000000007,0.000327499999999999,0.000311999999999996,"summary-fit-mplus-priors-diagnostics"
11,10,10,"mean(mu[1,1])","BMLVAR",FALSE,100,,2.845976346325,2.8459925,0.114358929745224,2.621747,3.0708458,1.000022796668,38008.7142135189,38459.7126857941,0.000586392004489238,0.000750499999999987,0.00155800000000001,0.00156249999999998,"summary-fit-mplus-priors-diagnostics"
