"taskid","output_type","method","parnames","parameter","classification","replications_used","near_zero_rate","mcse_near_zero_rate","boundary_rate","mcse_boundary_rate"
19,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
19,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0.0338188553779787,"bayesian_near_zero",10,0,0,,
19,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0.016214110626106,"bayesian_near_zero",10,0,0,,
19,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0.00156373011175614,"bayesian_near_zero",10,0,0,,
19,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0.0507998425367048,"bayesian_near_zero",10,0,0,,
19,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
19,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
19,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0.0338188553779787,"ml_boundary",10,0,0,0,0
19,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0.016214110626106,"ml_boundary",10,0.4,0.154919333848297,0.4,0.154919333848297
19,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0.00156373011175614,"ml_boundary",10,0,0,0,0
19,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0.0507998425367048,"ml_boundary",10,0,0,0,0
20,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
20,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
20,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0.0338188553779787,"ml_boundary",10,0,0,0,0
20,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0.016214110626106,"ml_boundary",10,0,0,0,0
20,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0.00156373011175614,"ml_boundary",10,0,0,0,0
20,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0.0507998425367048,"ml_boundary",10,0,0,0,0
20,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
20,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
20,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0.0338188553779787,"bayesian_near_zero",10,0,0,,
20,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0.016214110626106,"bayesian_near_zero",10,0,0,,
20,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0.00156373011175614,"bayesian_near_zero",10,0,0,,
20,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0.0507998425367048,"bayesian_near_zero",10,0,0,,
20,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
20,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
20,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0.0338188553779787,"bayesian_near_zero",10,0,0,,
20,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0.016214110626106,"bayesian_near_zero",10,0,0,,
20,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0.00156373011175614,"bayesian_near_zero",10,0,0,,
20,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0.0507998425367048,"bayesian_near_zero",10,0,0,,
20,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
20,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
20,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0.0338188553779787,"ml_boundary",10,0,0,0,0
20,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0.016214110626106,"ml_boundary",10,0,0,0,0
20,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0.00156373011175614,"ml_boundary",10,0,0,0,0
20,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0.0507998425367048,"ml_boundary",10,0,0,0,0
21,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
21,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
21,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0.0338188553779787,"ml_boundary",10,0,0,0,0
21,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0.016214110626106,"ml_boundary",10,0,0,0,0
21,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0.00156373011175614,"ml_boundary",10,0,0,0,0
21,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0.0507998425367048,"ml_boundary",10,0,0,0,0
21,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
21,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
21,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0.0338188553779787,"bayesian_near_zero",10,0,0,,
21,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0.016214110626106,"bayesian_near_zero",10,0,0,,
21,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0.00156373011175614,"bayesian_near_zero",10,0,0,,
21,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0.0507998425367048,"bayesian_near_zero",10,0,0,,
21,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
21,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
21,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0.0338188553779787,"bayesian_near_zero",10,0,0,,
21,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0.016214110626106,"bayesian_near_zero",10,0,0,,
21,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0.00156373011175614,"bayesian_near_zero",10,0,0,,
21,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0.0507998425367048,"bayesian_near_zero",10,0,0,,
21,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
21,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
21,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0.0338188553779787,"ml_boundary",10,0,0,0,0
21,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0.016214110626106,"ml_boundary",10,0,0,0,0
21,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0.00156373011175614,"ml_boundary",10,0,0,0,0
21,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0.0507998425367048,"ml_boundary",10,0,0,0,0
22,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
22,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
22,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0.0338188553779787,"ml_boundary",10,0,0,0,0
22,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0.016214110626106,"ml_boundary",10,0,0,0,0
22,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0.00156373011175614,"ml_boundary",10,0,0,0,0
22,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0.0507998425367048,"ml_boundary",10,0,0,0,0
22,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
22,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
22,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0.0338188553779787,"bayesian_near_zero",10,0,0,,
22,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0.016214110626106,"bayesian_near_zero",10,0,0,,
22,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0.00156373011175614,"bayesian_near_zero",10,0,0,,
22,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0.0507998425367048,"bayesian_near_zero",10,0,0,,
22,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
22,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
22,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0.0338188553779787,"bayesian_near_zero",10,0,0,,
22,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0.016214110626106,"bayesian_near_zero",10,0,0,,
22,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0.00156373011175614,"bayesian_near_zero",10,0,0,,
22,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0.0507998425367048,"bayesian_near_zero",10,0,0,,
22,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
22,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
22,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0.0338188553779787,"ml_boundary",10,0,0,0,0
22,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0.016214110626106,"ml_boundary",10,0.6,0.154919333848297,0.6,0.154919333848297
22,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0.00156373011175614,"ml_boundary",10,0.1,0.0948683298050514,0.1,0.0948683298050514
22,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0.0507998425367048,"ml_boundary",10,0,0,0,0
23,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
23,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
23,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0.0338188553779787,"ml_boundary",10,0,0,0,0
23,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0.016214110626106,"ml_boundary",10,0,0,0,0
23,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0.00156373011175614,"ml_boundary",10,0,0,0,0
23,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0.0507998425367048,"ml_boundary",10,0,0,0,0
23,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
23,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
23,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0.0338188553779787,"bayesian_near_zero",10,0,0,,
23,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0.016214110626106,"bayesian_near_zero",10,0,0,,
23,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0.00156373011175614,"bayesian_near_zero",10,0,0,,
23,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0.0507998425367048,"bayesian_near_zero",10,0,0,,
23,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
23,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
23,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0.0338188553779787,"bayesian_near_zero",10,0,0,,
23,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0.016214110626106,"bayesian_near_zero",10,0,0,,
23,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0.00156373011175614,"bayesian_near_zero",10,0,0,,
23,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0.0507998425367048,"bayesian_near_zero",10,0,0,,
23,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
23,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
23,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0.0338188553779787,"ml_boundary",10,0,0,0,0
23,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0.016214110626106,"ml_boundary",10,0.7,0.144913767461894,0.7,0.144913767461894
23,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0.00156373011175614,"ml_boundary",10,0.1,0.0948683298050514,0.1,0.0948683298050514
23,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0.0507998425367048,"ml_boundary",10,0,0,0,0
24,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
24,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
24,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0.0338188553779787,"ml_boundary",10,0,0,0,0
24,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0.016214110626106,"ml_boundary",10,0,0,0,0
24,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0.00156373011175614,"ml_boundary",10,0,0,0,0
24,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0.0507998425367048,"ml_boundary",10,0,0,0,0
24,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
24,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
24,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0.0338188553779787,"bayesian_near_zero",10,0,0,,
24,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0.016214110626106,"bayesian_near_zero",10,0,0,,
24,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0.00156373011175614,"bayesian_near_zero",10,0,0,,
24,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0.0507998425367048,"bayesian_near_zero",10,0,0,,
24,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
24,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
24,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0.0338188553779787,"bayesian_near_zero",10,0,0,,
24,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0.016214110626106,"bayesian_near_zero",10,0,0,,
24,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0.00156373011175614,"bayesian_near_zero",10,0,0,,
24,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0.0507998425367048,"bayesian_near_zero",10,0,0,,
24,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
24,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
24,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0.0338188553779787,"ml_boundary",10,0,0,0,0
24,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0.016214110626106,"ml_boundary",10,1,0,1,0
24,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0.00156373011175614,"ml_boundary",10,0,0,0,0
24,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0.0507998425367048,"ml_boundary",10,0,0,0,0
25,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
25,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
25,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
25,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0,"ml_boundary",10,0,0,0,0
25,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0,"ml_boundary",10,0,0,0,0
25,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
25,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
25,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
25,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
25,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
25,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
25,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
25,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
25,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
25,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
25,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
25,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
25,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
25,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
25,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
25,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
25,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0,"ml_boundary",10,1,0,1,0
25,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0,"ml_boundary",10,1,0,1,0
25,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
26,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
26,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
26,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
26,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0,"ml_boundary",10,0,0,0,0
26,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0,"ml_boundary",10,0,0,0,0
26,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
26,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
26,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
26,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
26,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
26,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
26,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
26,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
26,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
26,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
26,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
26,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
26,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
26,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
26,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
26,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
26,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0,"ml_boundary",10,1,0,1,0
26,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0,"ml_boundary",10,1,0,1,0
26,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
27,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
27,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
27,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
27,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0,"ml_boundary",10,0,0,0,0
27,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0,"ml_boundary",10,0,0,0,0
27,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
27,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
27,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
27,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
27,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
27,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
27,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
27,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
27,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
27,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
27,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
27,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
27,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
27,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
27,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
27,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
27,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0,"ml_boundary",10,1,0,1,0
27,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0,"ml_boundary",10,1,0,1,0
27,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
28,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
28,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
28,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
28,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0,"ml_boundary",10,0,0,0,0
28,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0,"ml_boundary",10,0,0,0,0
28,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
28,"fit-mplus","Mplus DSEM Default","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
28,"fit-mplus","Mplus DSEM Default","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
28,"fit-mplus","Mplus DSEM Default","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
28,"fit-mplus","Mplus DSEM Default","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
28,"fit-mplus","Mplus DSEM Default","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
28,"fit-mplus","Mplus DSEM Default","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
28,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[1,1]",1.2,"bayesian_near_zero",10,0,0,,
28,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[2,2]",1.1,"bayesian_near_zero",10,0,0,,
28,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[3,3]",0,"bayesian_near_zero",10,0,0,,
28,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[4,4]",0,"bayesian_near_zero",10,0,0,,
28,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[5,5]",0,"bayesian_near_zero",10,0,0,,
28,"fit-mplus-priors","Mplus DSEM Alternative Priors","tau_sqr[6,6]",0,"bayesian_near_zero",10,0,0,,
28,"fit-naive","Uncertainty-Uncorrected","tau_sqr[1,1]",1.2,"ml_boundary",7,0,0,0,0
28,"fit-naive","Uncertainty-Uncorrected","tau_sqr[2,2]",1.1,"ml_boundary",7,0,0,0,0
28,"fit-naive","Uncertainty-Uncorrected","tau_sqr[3,3]",0,"ml_boundary",7,0,0,0,0
28,"fit-naive","Uncertainty-Uncorrected","tau_sqr[4,4]",0,"ml_boundary",7,1,0,1,0
28,"fit-naive","Uncertainty-Uncorrected","tau_sqr[5,5]",0,"ml_boundary",7,1,0,1,0
28,"fit-naive","Uncertainty-Uncorrected","tau_sqr[6,6]",0,"ml_boundary",7,0,0,0,0
29,"fit-meta-var-mx","MetaVAR","tau_sqr[1,1]",1.2,"ml_boundary",10,0,0,0,0
29,"fit-meta-var-mx","MetaVAR","tau_sqr[2,2]",1.1,"ml_boundary",10,0,0,0,0
29,"fit-meta-var-mx","MetaVAR","tau_sqr[3,3]",0,"ml_boundary",10,0,0,0,0
29,"fit-meta-var-mx","MetaVAR","tau_sqr[4,4]",0,"ml_boundary",10,0,0,0,0
29,"fit-meta-var-mx","MetaVAR","tau_sqr[5,5]",0,"ml_boundary",10,0,0,0,0
29,"fit-meta-var-mx","MetaVAR","tau_sqr[6,6]",0,"ml_boundary",10,0,0,0,0
