"taskid","replications","replications_used","parnames","parameter","method","n","time","heterogeneity","ci","est","se","z","p","ll","ul","sig","zero_hit","theta_hit","sq_error","bias","rel_bias","se_bias","rel_se_bias","rmse","coverage","rejection_rate","power","type1_error","success_rate","n_bias","n_rmse","n_coverage","n_rejection","mcse_bias","mcse_rmse","mcse_coverage","mcse_rejection_rate","mcse_power","mcse_type1_error","summary_output_type"
9,10,10,"tau_sqr[1,1]",0.025,"MetaVAR",200,200,1,"Robust",0.0268984244661358,0.00423728778923462,6.37967201602433,1.66998107108957e-08,0.0185934930071045,0.035203355925167,1,0,1,1.39286464319092e-05,0.00189842446613575,0.0759369786454299,0.000850281412196641,0.2510421645383,0.00373211018485644,1,1,1,,1,10,10,10,10,0.0010710654600955,0.000601643152248491,0,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[2,2]",0.025,"MetaVAR",200,200,1,"Robust",0.0259055383576894,0.00384137751904999,6.83156895520752,7.53368198942179e-09,0.0183765767693296,0.0334344999460492,1,0,1,1.0131284555536e-05,0.000905538357689361,0.0362215343075744,0.000624877551298771,0.19427251906228,0.00318296788477923,1,1,1,,1,10,10,10,10,0.0010171465991952,0.000820602410696071,0,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[3,3]",0.025,"MetaVAR",200,200,1,"Robust",0.0300440526493959,0.0044455115779563,6.85815301211885,6.17444986699685e-08,0.0213310100637457,0.0387570952350461,1,0,0.8,4.24324454731352e-05,0.00504405264939588,0.201762105975835,0.000100657873315524,0.0231671490361137,0.00651401914896903,0.8,1,1,,1,10,10,10,10,0.00137396338068854,0.00142615465050918,0.126491106406735,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[4,4]",0.025,"MetaVAR",200,200,1,"Robust",0.0252741479343755,0.00416165210138912,6.04390826711261,2.03101208411807e-07,0.0171174596994674,0.0334308361692836,1,0,0.9,1.83483736316402e-05,0.000274147934375513,0.0109659173750205,-0.000344296626153397,-0.0764093528292701,0.00428350016127467,0.9,1,1,,1,10,10,10,10,0.00142490609989718,0.000793576920570225,0.0948683298050514,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[5,5]",0.024355403139832,"MetaVAR",200,200,1,"Robust",0.0234665632449837,0.00264146963421796,8.91387006030556,7.40495393265023e-16,0.0182893778956603,0.0286437485943071,1,0,0.9,8.22881100431673e-06,-0.00088883989484822,-0.0364945671293188,-0.000233474741213582,-0.0812101768676954,0.00286859042115056,0.9,1,1,,1,10,10,10,10,0.000909137237265391,0.000725462391406983,0.0948683298050514,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[6,6]",0.0247574651591533,"MetaVAR",200,200,1,"Robust",0.0245744532584221,0.00291580731739305,8.46077082698525,1.29241552525367e-15,0.0188595759304734,0.0302893305863709,1,0,0.9,6.23328357025236e-06,-0.000183011900731188,-0.00739219057987947,0.000291182431085357,0.110942494146274,0.00249665447554369,0.9,1,1,,1,10,10,10,10,0.00082997926442928,0.000653872969919692,0.0948683298050514,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[7,7]",0.0247804672618661,"MetaVAR",200,200,1,"Robust",0.0251235762623926,0.00287591625505795,8.77598117493278,6.01126642951209e-16,0.0194868839799257,0.0307602685448595,1,0,0.9,5.80901503863893e-06,0.00034310900052651,0.013845945554647,0.000361228014518504,0.143647235746811,0.00241018983456468,0.9,1,1,,1,10,10,10,10,0.000795214244534601,0.000545892888204035,0.0948683298050514,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[8,8]",0.0247684686383005,"MetaVAR",200,200,1,"Robust",0.0243935514247117,0.00294951580418277,8.28962568097923,1.25227849425791e-13,0.0186126066766818,0.0301744961727416,1,0,1,8.28191341569004e-06,-0.000374917213588838,-0.0151368749947297,-5.81319475485183e-05,-0.0193280438226371,0.00287783137374135,1,1,1,,1,10,10,10,10,0.000951101729495549,0.00037867475674307,0,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[9,9]",0.0246885487838448,"MetaVAR",200,200,1,"Robust",0.0235039223042358,0.00272494673470035,8.63964902543289,4.87737765326668e-16,0.0181631248444331,0.0288447197640385,1,0,1,4.57522039767977e-06,-0.001184626479609,-0.0479828316350522,0.000847631718960832,0.451512778545017,0.00213897648366684,1,1,1,,1,10,10,10,10,0.000593659133537172,0.000384835518436515,0,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[10,10]",0.0244166728687642,"MetaVAR",200,200,1,"Robust",0.0239279489960854,0.00274006980752524,8.75913343113711,1.8431079716802e-16,0.0185575108582103,0.0292983871339605,1,0,1,4.27868750452765e-06,-0.000488723872678809,-0.0200159897012023,0.000621412874255827,0.293305095552631,0.00206849885291911,1,1,1,,1,10,10,10,10,0.00066997814896387,0.00041225884751868,0,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[11,11]",0.0248008937950689,"MetaVAR",200,200,1,"Robust",0.0260761985868333,0.00310574199306078,8.4396549545155,1.4025950103285e-11,0.0199890561351605,0.0321633410385061,1,0,1,7.12226921148404e-06,0.00127530479176438,0.0514217270676729,0.000634604850504998,0.256806811559094,0.00266875799043001,1,1,1,,1,10,10,10,10,0.000781442178111646,0.000328244313882714,0,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[12,12]",0.0246954254661911,"MetaVAR",200,200,1,"Robust",0.0256364851818703,0.00307415998041592,8.35971494327477,5.81235427431661e-15,0.0196112423375407,0.0316617280261998,1,0,0.9,1.78090926376779e-05,0.000941059715679232,0.038106641125401,-0.00126218503061246,-0.291071173396585,0.00422008206527763,0.9,1,1,,1,10,10,10,10,0.00137127269551576,0.00135338562788521,0.0948683298050514,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[13,13]",0.0247664950452711,"MetaVAR",200,200,1,"Robust",0.0250908990155778,0.00300113962453824,8.35556083446854,2.50598977136291e-12,0.0192087734389068,0.0309730245922488,1,0,0.8,2.08297812813062e-05,0.000324403970306688,0.0130985014114312,-0.00179753419056195,-0.374589784557886,0.00456396552148526,0.8,1,1,,1,10,10,10,10,0.00151747390039263,0.000698395977279031,0.126491106406735,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[14,14]",0.0248000465669856,"MetaVAR",200,200,1,"Robust",0.0246884554703792,0.00288757355130446,8.56125656320327,5.84614969145679e-15,0.019028915307112,0.0303479956336463,1,0,1,5.26401379267106e-06,-0.000111591096606483,-0.00449963254323223,0.000471985005621961,0.195391308037772,0.00229434386975254,1,1,1,,1,10,10,10,10,0.000763876169417038,0.000409814877719756,0,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[15,15]",0.024567703060877,"MetaVAR",200,200,1,"Robust",0.0241815693722373,0.00278272413283868,8.73019915153551,1.32386085495966e-14,0.018727530292963,0.0296356084515115,1,0,0.9,7.74439484794126e-06,-0.000386133688639694,-0.0157171261669389,-0.000122308975107817,-0.0421024375843601,0.00278287528429523,0.9,1,1,,1,10,10,10,10,0.000918652129930873,0.000801231986316534,0.0948683298050514,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[16,16]",0.0248383760983694,"MetaVAR",200,200,1,"Robust",0.0224498075498805,0.00258746491266669,8.74648532080688,2.73193886269121e-13,0.0173784695097927,0.0275211455899683,1,0,0.8,1.18860163015566e-05,-0.00238856854848893,-0.0961644408245245,-3.31280208178304e-05,-0.0126414218685163,0.00344761023051571,0.8,1,1,,1,10,10,10,10,0.000828704248995321,0.000635294418670633,0.126491106406735,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[17,17]",0.0245238340991058,"MetaVAR",200,200,1,"Robust",0.0257620380017511,0.00312738034355964,8.273309051325,1.73626116514869e-13,0.0196324851624157,0.0318915908410865,1,0,1,7.70070330324629e-06,0.00123820390264527,0.050489817279037,0.000509587719840118,0.194663135354115,0.00277501410865716,1,1,1,,1,10,10,10,10,0.000827818713294182,0.000934607469037485,0,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[18,18]",0.0246174589840405,"MetaVAR",200,200,1,"Robust",0.0234006841068759,0.00271961307739347,8.6327969195164,1.62018891757493e-14,0.0180703404233005,0.0287310277904512,1,0,1,7.84514862913095e-06,-0.00121677487716467,-0.0494273140844268,6.03300647017144e-05,0.0226865904884067,0.0028009192471635,1,1,1,,1,10,10,10,10,0.000840939126310042,0.000367391203815323,0,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[19,19]",0.0246119045787222,"MetaVAR",200,200,1,"Robust",0.0246085169479611,0.00276827249025966,8.93678229498668,6.82221403669226e-16,0.0191828025676592,0.030034231328263,1,0,0.9,8.10300670401119e-06,-3.38763076115009e-06,-0.000137641959008683,-0.000232282130319125,-0.0774130651467093,0.00284657806919311,0.9,1,1,,1,10,10,10,10,0.000948858684477129,0.000557872950809596,0.0948683298050514,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,10,"tau_sqr[20,20]",0.0239908393088852,"MetaVAR",200,200,1,"Robust",0.0241645260109619,0.00278445124090645,8.763857689207,6.11172543412402e-15,0.0187071018620773,0.0296219501598464,1,0,1,2.38354268311575e-06,0.000173686702076641,0.00723970928404805,0.0011673978120367,0.721929029180349,0.00154387262528868,1,1,1,,1,10,10,10,10,0.000511357193341351,0.000322168374709173,0,0,0,,"summary-fit-meta-var-mx-k4-robust"
9,10,9,"alpha[1,1]",0,"BMLVAR-Default",200,200,1,"Posterior",-0.00853333333333333,0.0158676080193085,,,-0.0395946388888889,0.0226390555555556,,1,1,0.000340157727777778,-0.00853333333333333,,-0.00147475178984085,-0.0850375500260815,0.0184433654135512,1,0,,0,0.9,9,9,9,9,0.0057807866030498,0.00193806012277886,0,0,,0,"summary-fit-mplus-k4"
9,10,9,"alpha[2,1]",0,"BMLVAR-Default",200,200,1,"Posterior",-0.00307388888888889,0.0155938159547252,,,-0.0337745555555556,0.0275113055555556,,1,1,0.000135024213888889,-0.00307388888888889,,0.00370801145477184,0.311969749694806,0.0116199919917739,1,0,,0,0.9,9,9,9,9,0.00396193483331778,0.00185204536680229,0,0,,0,"summary-fit-mplus-k4"
9,10,9,"alpha[3,1]",0,"BMLVAR-Default",200,200,1,"Posterior",0.00308333333333333,0.0159116206954815,,,-0.0280180277777778,0.0343079444444444,,1,1,0.000101055605555556,0.00308333333333333,,0.00576311126059407,0.567877607797482,0.0100526417202423,1,0,,0,0.9,9,9,9,9,0.00338283647829582,0.00144499133445617,0,0,,0,"summary-fit-mplus-k4"
9,10,9,"alpha[4,1]",0,"BMLVAR-Default",200,200,1,"Posterior",0.0106666666666667,0.0171546879958891,,,-0.0231068055555556,0.0442780277777778,,0.888888888888889,0.888888888888889,0.000413186066666667,0.0106666666666667,,-0.00119835875390149,-0.065294812912475,0.020326978788464,0.888888888888889,0.111111111111111,,0.111111111111111,0.9,9,9,9,9,0.00611768224993021,0.00414934388740381,0.104756560175785,0.104756560175785,,0.104756560175785,"summary-fit-mplus-k4"
9,10,9,"alpha[5,1]",0.39487730015829,"BMLVAR-Default",200,200,1,"Posterior",0.395063333333333,0.0119974171636848,,,0.371444222222222,0.418506833333333,,0,1,8.60943861199943e-05,0.000186033175043288,0.000471116407473193,0.00215784146145052,0.219302287695243,0.00927870605849729,1,1,1,,0.9,9,9,9,9,0.00327985856741144,0.00166442633632511,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[6,1]",0.0524495944105686,"BMLVAR-Default",200,200,1,"Posterior",0.0475055555555556,0.0121738355108338,,,0.0236154444444444,0.0714200833333333,,0,1,0.000165003744891237,-0.00494403885501305,-0.0942626708666565,-0.000401149689069119,-0.0319006092406547,0.0128453783475317,1,1,1,,0.9,9,9,9,9,0.00419166173330098,0.00268634230191304,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[7,1]",0.124933589626799,"BMLVAR-Default",200,200,1,"Posterior",0.130310555555556,0.0122340540460098,,,0.106270916666667,0.154275666666667,,0,1,0.000182600098401476,0.00537696592875632,0.0430385931022903,-0.000915066752651104,-0.0695914781423478,0.0135129603862912,1,1,1,,0.9,9,9,9,9,0.00438304026622032,0.00211002502222906,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[8,1]",0.17897236563531,"BMLVAR-Default",200,200,1,"Posterior",0.183267222222222,0.0120868998713378,,,0.159653194444444,0.207061222222222,,0,1,0.000117367088163875,0.00429485658691262,0.023997316969393,0.00153766023312483,0.145760290396181,0.0108336091937948,1,1,1,,0.9,9,9,9,9,0.00351641321273767,0.00200681897369327,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[9,1]",0.128225544115233,"BMLVAR-Default",200,200,1,"Posterior",0.131394444444444,0.0119082911377535,,,0.108002027777778,0.154675611111111,,0,1,0.000112082220654502,0.00316890032921165,0.0247134870908705,0.00119403298434975,0.111443365210538,0.010586889092387,1,1,1,,0.9,9,9,9,9,0.0035714193844679,0.00138912645878126,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[10,1]",0.295050499001833,"BMLVAR-Default",200,200,1,"Posterior",0.290128333333333,0.012106652616081,,,0.266207694444444,0.313786722222222,,0,0.888888888888889,0.000215467481534822,-0.00492216566849956,-0.0166824515977822,-0.00256116035995597,-0.174610922851291,0.0146788106307978,0.888888888888889,1,1,,0.9,9,9,9,9,0.00488927099201234,0.00221972212818047,0.104756560175785,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[11,1]",0.113646061146805,"BMLVAR-Default",200,200,1,"Posterior",0.116153333333333,0.0124279773522077,,,0.0918431666666667,0.140540083333333,,0,1,0.000125595591595114,0.00250727218652784,0.022062112502861,0.000842519873109153,0.0727221928550645,0.0112069439007748,1,1,1,,0.9,9,9,9,9,0.00386181915969951,0.00256001667271182,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[12,1]",0.188879092384969,"BMLVAR-Default",200,200,1,"Posterior",0.187925555555556,0.0122943634130768,,,0.163783194444444,0.212098972222222,,0,1,9.35508793986281e-05,-0.000953536829413447,-0.00504839798504522,0.00208545295320025,0.20427772007567,0.00967217035616247,1,1,1,,0.9,9,9,9,9,0.0034029701532922,0.00176707371587008,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[13,1]",0.113852554013382,"BMLVAR-Default",200,200,1,"Posterior",0.117794444444444,0.0120182026032581,,,0.0942332222222222,0.141344555555556,,0,0.888888888888889,0.000210142835972971,0.0039418904310625,0.0346227668340157,-0.00277807658367868,-0.187755080083334,0.0144963042177298,0.888888888888889,1,1,,0.9,9,9,9,9,0.00493209306231225,0.00312844742625505,0.104756560175785,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[14,1]",0.148053972254809,"BMLVAR-Default",200,200,1,"Posterior",0.148305555555556,0.0122007437056013,,,0.124422138888889,0.17230125,,0,1,0.000174998518848573,0.00025158330074668,0.00169926748276427,-0.00182787446504465,-0.130296116325225,0.0132287005729426,1,1,1,,0.9,9,9,9,9,0.00467620605688198,0.00176023913369208,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[15,1]",0.295940451702769,"BMLVAR-Default",200,200,1,"Posterior",0.298112222222222,0.0123082491338895,,,0.273908611111111,0.322176888888889,,0,1,0.000160886693362007,0.0021717705194535,0.00733853890861377,-0.000946612971935884,-0.0714162821444864,0.0126841118475835,1,1,1,,0.9,9,9,9,9,0.00441828736860845,0.00266556057679973,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[16,1]",0.131802437263662,"BMLVAR-Default",200,200,1,"Posterior",0.131146666666667,0.0116332145775002,,,0.108376527777778,0.154014472222222,,0,1,0.000171782968409218,-0.000655770596995757,-0.00497540569514605,-0.00225102288805763,-0.162127944990977,0.0131066001849914,1,1,1,,0.9,9,9,9,9,0.00462807915518595,0.00190975685922468,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[17,1]",0.0589160111488943,"BMLVAR-Default",200,200,1,"Posterior",0.0592855555555555,0.0122938893379088,,,0.0351131944444444,0.0833913055555556,,0,1,0.000105041032204297,0.000369544406661253,0.00627239352181072,0.00143030209529975,0.131660202413604,0.010248952736953,1,1,1,,0.9,9,9,9,9,0.00362119574753635,0.00164210839605698,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[18,1]",0.178827522816263,"BMLVAR-Default",200,200,1,"Posterior",0.183087777777778,0.0118499030152521,,,0.1598355,0.206323416666667,,0,1,8.62861951766145e-05,0.00426025496151443,0.0238232621825872,0.00309470594754175,0.353470735565186,0.00928903628890611,1,1,1,,0.9,9,9,9,9,0.00291839902257013,0.00196714170179976,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[19,1]",0.0816675676989318,"BMLVAR-Default",200,200,1,"Posterior",0.0803405555555555,0.0119757746153435,,,0.0568676666666667,0.103839055555556,,0,0.888888888888889,0.000176066397031137,-0.00132701214337628,-0.0162489490108035,-0.00202756838830312,-0.144791739213638,0.0132690013577186,0.888888888888889,1,1,,0.9,9,9,9,9,0.00466778100121553,0.00386043668041511,0.104756560175785,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[20,1]",0.393131974115063,"BMLVAR-Default",200,200,1,"Posterior",0.394299444444444,0.0119705785552207,,,0.370723222222222,0.417709055555556,,0,1,8.42015338835674e-05,0.00116747032938193,0.00296966516653829,0.00231690747745045,0.240002736656902,0.00917613937795015,1,1,1,,0.9,9,9,9,9,0.00321789035925675,0.00279425252580877,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[1,1]",0.025,"BMLVAR-Default",200,200,1,"Posterior",0.0249766666666667,0.00415275625528955,,,0.0179744166666667,0.0342389166666667,,0,1,1.41306777777778e-05,-2.33333333333347e-05,-0.000933333333333388,0.00016572728624506,0.0415666120140524,0.00375907937902058,1,1,1,,0.9,9,9,9,9,0.00132900965634816,0.000267938182034253,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[2,2]",0.025,"BMLVAR-Default",200,200,1,"Posterior",0.0251233333333333,0.00393564897628044,,,0.0184566388888889,0.0338456944444444,,0,1,9.12796666666667e-06,0.000123333333333331,0.00493333333333326,0.000733797949140041,0.229179291266216,0.00302125249965419,1,1,1,,0.9,9,9,9,9,0.00106728367571347,0.000824245278088585,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[3,3]",0.025,"BMLVAR-Default",200,200,1,"Posterior",0.0294366666666667,0.00434623307028436,,,0.0220755555555556,0.0390789166666667,,0,0.777777777777778,3.24918111111111e-05,0.00443666666666666,0.177466666666667,0.000550343846400186,0.144984169437127,0.00570015886718178,0.777777777777778,1,1,,0.9,9,9,9,9,0.00126529640796139,0.00121051956994694,0.13857990321385,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[4,4]",0.025,"BMLVAR-Default",200,200,1,"Posterior",0.0239338888888889,0.00440681284711211,,,0.01648775,0.0337300277777778,,0,0.888888888888889,2.10229694444445e-05,-0.00106611111111111,-0.0426444444444445,-0.000323110366969823,-0.0683119687879623,0.00458508118188157,0.888888888888889,1,1,,0.9,9,9,9,9,0.00157664107136064,0.00107544677902795,0.104756560175785,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[5,5]",0.024355403139832,"BMLVAR-Default",200,200,1,"Posterior",0.0242477777777778,0.0028814353016114,,,0.01934775,0.0306322777777778,,0,0.888888888888889,7.50191161361903e-06,-0.000107625362054189,-0.00441895219045558,-2.14287056139553e-05,-0.0073819185330826,0.00273896177658963,0.888888888888889,1,1,,0.9,9,9,9,9,0.000967621335741785,0.000568651087305872,0.104756560175785,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[6,6]",0.0247574651591533,"BMLVAR-Default",200,200,1,"Posterior",0.0250988888888889,0.00299542373513309,,,0.0200166388888889,0.0317478888888889,,0,1,6.66791337310308e-06,0.000341423729735564,0.0137907385728192,0.000280601252702407,0.103358968963294,0.00258223030984904,1,1,1,,0.9,9,9,9,9,0.000904940827476895,0.000783938578565703,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[7,7]",0.0247804672618661,"BMLVAR-Default",200,200,1,"Posterior",0.0253644444444444,0.00303711004425519,,,0.0201966111111111,0.0320867222222222,,0,1,7.01043181890798e-06,0.000583977182578377,0.0235660278883055,0.000297935391594686,0.108768307747484,0.00264772200559424,1,1,1,,0.9,9,9,9,9,0.000913058217553501,0.000527180873858929,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[8,8]",0.0247684686383005,"BMLVAR-Default",200,200,1,"Posterior",0.0248277777777778,0.00297497629479522,,,0.0197910833333333,0.0314289166666667,,0,1,9.08075708019837e-06,5.93091394772281e-05,0.00239454204227692,-0.000220629194692559,-0.0690414368789695,0.00301342945498951,1,1,1,,0.9,9,9,9,9,0.00106520182982926,0.000395645345343365,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[9,9]",0.0246885487838448,"BMLVAR-Default",200,200,1,"Posterior",0.0237061111111111,0.00288089791159179,,,0.0188022222222222,0.0300856111111111,,0,1,4.32310476846078e-06,-0.000982437672733726,-0.0397932531934235,0.000937277292460809,0.482232634926396,0.00207920772614493,1,1,1,,0.9,9,9,9,9,0.000647873539710328,0.000361002597518639,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[10,10]",0.0244166728687642,"BMLVAR-Default",200,200,1,"Posterior",0.0244722222222222,0.00292755295415821,,,0.0194988888888889,0.0309600277777778,,0,1,4.52323634795356e-06,5.55493534580221e-05,0.00227505826680773,0.000672520926792644,0.298231208528916,0.00212679015136744,1,1,1,,0.9,9,9,9,9,0.000751677342455188,0.000481163551972839,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[11,11]",0.0248008937950689,"BMLVAR-Default",200,200,1,"Posterior",0.0261866666666667,0.0031392400201688,,,0.0208577222222222,0.0331533333333333,,0,1,7.51485534054513e-06,0.00138577287159773,0.0558759245956395,0.000630495314145491,0.251319041204837,0.00274132364753692,1,1,1,,0.9,9,9,9,9,0.000836248235341105,0.000362545768229665,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[12,12]",0.0246954254661911,"BMLVAR-Default",200,200,1,"Posterior",0.0256588888888889,0.00307259728581257,,,0.0204287777777778,0.0324733611111111,,0,0.888888888888889,1.8498582754531e-05,0.000963463422697831,0.0390138418152321,-0.00137336842605601,-0.308902163233014,0.00430099787892658,0.888888888888889,1,1,,0.9,9,9,9,9,0.00148198857062286,0.00144459453322627,0.104756560175785,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[13,13]",0.0247664950452711,"BMLVAR-Default",200,200,1,"Posterior",0.0243494444444444,0.00295191165033627,,,0.0193443888888889,0.0309056111111111,,0,0.777777777777778,1.69572225616746e-05,-0.000417050600826665,-0.0168393064930799,-0.0013933389497762,-0.32065790399756,0.00411791483176554,0.777777777777778,1,1,,0.9,9,9,9,9,0.00144841686670416,0.00057308625906282,0.13857990321385,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[14,14]",0.0248000465669856,"BMLVAR-Default",200,200,1,"Posterior",0.0249133333333333,0.00301140258360559,,,0.0198044444444444,0.0315667222222222,,0,1,6.08627833587396e-06,0.000113286766347688,0.00456800619473425,0.000397473548608661,0.15205980854378,0.00246703837340929,1,1,1,,0.9,9,9,9,9,0.000871309678332311,0.000458740775158436,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[15,15]",0.024567703060877,"BMLVAR-Default",200,200,1,"Posterior",0.0253977777777778,0.00304445772130652,,,0.0202366666666667,0.0321588888888889,,0,1,4.73168576403302e-06,0.000830074716900808,0.0337872333788773,0.000911854981824913,0.427578453756731,0.00217524384013219,1,1,1,,0.9,9,9,9,9,0.000710867579827201,0.000402495360542669,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[16,16]",0.0248383760983694,"BMLVAR-Default",200,200,1,"Posterior",0.0222511111111111,0.00273589631712795,,,0.0176088611111111,0.0283066666666667,,0,0.888888888888889,1.24985499908359e-05,-0.00258726498725829,-0.104164015272647,0.000180473434098388,0.0706237058832427,0.003535328837723,0.888888888888889,1,1,,0.9,9,9,9,9,0.00085180762767652,0.000661138229844475,0.104756560175785,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[17,17]",0.0245238340991058,"BMLVAR-Default",200,200,1,"Posterior",0.0261,0.00307349980145126,,,0.0208722222222222,0.0328977777777778,,0,0.888888888888889,9.12174339158601e-06,0.00157616590089418,0.0642707781550215,0.000340895732069825,0.124751234871355,0.0030202224076359,0.888888888888889,1,1,,0.9,9,9,9,9,0.000910868023127146,0.0010033948959902,0.104756560175785,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[18,18]",0.0246174589840405,"BMLVAR-Default",200,200,1,"Posterior",0.0239466666666667,0.00284083096030229,,,0.0191166666666667,0.03023225,,0,1,6.7458512219367e-06,-0.000670792317373875,-0.0272486416168602,0.000179463830423358,0.0674329476788579,0.00259727765591912,1,1,1,,0.9,9,9,9,9,0.000887122376626309,0.000444967814173388,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[19,19]",0.0246119045787222,"BMLVAR-Default",200,200,1,"Posterior",0.0246661111111111,0.00292595526464022,,,0.0196911111111111,0.0311488888888889,,0,1,8.75824822469683e-06,5.42065323888737e-05,0.00220245175319496,-0.000212471667934615,-0.0677000524464331,0.00295943376758069,1,1,1,,0.9,9,9,9,9,0.00104614231085828,0.000584402329774297,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"tau_sqr[20,20]",0.0239908393088852,"BMLVAR-Default",200,200,1,"Posterior",0.0243966666666667,0.00287296595661194,,,0.0195177777777778,0.0307655833333333,,0,1,2.04962917765721e-06,0.000405827357781461,0.0169159299746199,0.00141675512022869,0.972905217315544,0.0014316526036917,1,1,1,,0.9,9,9,9,9,0.000485403612127749,0.000286726206179151,0,0,0,,"summary-fit-mplus-k4"
9,10,9,"alpha[1,1]",0,"BMLVAR-Priors",200,200,1,"Posterior",-0.00861222222222222,0.0158396444629014,,,-0.0396569166666667,0.0224245833333333,,1,1,0.000338574872222222,-0.00861222222222222,,-0.00140724114564962,-0.0815939281786567,0.0184004041320353,1,0,,0,0.9,9,9,9,9,0.00574896186951701,0.00192696666772983,0,0,,0,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[2,1]",0,"BMLVAR-Priors",200,200,1,"Posterior",-0.000664444444444445,0.0155147412791886,,,-0.0311779444444444,0.0298345833333333,,1,1,0.000119319311111111,-0.000664444444444445,,0.00395024592583324,0.341583943365683,0.0109233379106897,1,0,,0,0.9,9,9,9,9,0.00385483178445179,0.00193716811338511,0,0,,0,"summary-fit-mplus-k4-priors"
9,10,9,"alpha[3,1]",0,"BMLVAR-Priors",200,200,1,"Posterior",0.00338222222222222,0.0156543089566008,,,-0.0271869444444444,0.0341068888888889,,1,1,9.72993111111111e-05,0.00338222222222222,,0.0058261672479946,0.592804562727541,0.00986404131738666,1,0,,0,0.9,9,9,9,9,0.00327604723620206,0.00146745898811658,0,0,,0,"summary-fit-mplus-k4-priors"
